date,banking_beta,equity_returns_inv,equity_volatility,debt_spread,empi,fsi_variance_equal,banking_beta_std,equity_returns_inv_std,equity_volatility_std,debt_spread_std,empi_std,fsi_pca
2009-07-31,,,,,-1.9195330571002451,-1.147937694102566,,,,,-1.147937694102566,
2009-08-31,,,,,-1.8365089397646606,-1.103621499339426,,,,,-1.103621499339426,
2009-09-30,,,,,-1.5685859893984053,-0.9606109376979954,,,,,-0.9606109376979954,
2009-10-31,,,,,-1.4866552875258912,-0.9168783807279874,,,,,-0.9168783807279874,
2009-11-30,,,,,-1.7015444223404608,-1.0315808196883764,,,,,-1.0315808196883764,
2009-12-31,,,,,-1.502972643307161,-0.925588176628609,,,,,-0.925588176628609,
2010-01-31,,,,,-0.6667178034367408,-0.47921628440456643,,,,,-0.47921628440456643,
2010-02-28,,,,,-0.5603349695841416,-0.42243179170817885,,,,,-0.42243179170817885,
2010-03-31,,,,,-1.0765249919263242,-0.6979610993242088,,,,,-0.6979610993242088,
2010-04-30,,,,,-0.9116469128911858,-0.6099533095736777,,,,,-0.6099533095736777,
2010-05-31,,,,,-0.7210403687103699,-0.5082123094146115,,,,,-0.5082123094146115,
2010-06-30,,,,,-0.7051434779931359,-0.49972694723598404,,,,,-0.49972694723598404,
2010-07-31,,,,,-1.1352097351661485,-0.7292855456959649,,,,,-0.7292855456959649,
2010-08-31,,,,,-1.0431576159404425,-0.6801504296009974,,,,,-0.6801504296009974,
2010-09-30,,,,,-0.5394967259271113,-0.41130885907049686,,,,,-0.41130885907049686,
2010-10-31,,,,,-1.0487344288692546,-0.6831271926891478,,,,,-0.6831271926891478,
2010-11-30,,,,,-0.5323572280715966,-0.4074979739008643,,,,,-0.4074979739008643,
2010-12-31,,,,,-0.8573048124428697,-0.5809468571765801,,,,,-0.5809468571765801,
2011-01-31,,,,,0.395480905996621,0.08775878735845519,,,,,0.08775878735845519,
2011-02-28,,,,,0.57270768696192,0.18235800496599044,,,,,0.18235800496599044,
2011-03-31,,,,,0.08078402057337952,-0.08021852951441515,,,,,-0.08021852951441515,
2011-04-30,,,,,0.5010124304595688,0.14408887242093815,,,,,0.14408887242093815,
2011-05-31,,,,,0.13776561123040598,-0.049803183341406515,,,,,-0.049803183341406515,
2011-06-30,,,,,0.37814272391250225,0.0785040999406672,,,,,0.0785040999406672,
2011-07-31,,,,,0.5275339344309963,0.15824538709556527,,,,,0.15824538709556527,
2011-08-31,,,,,0.8631910238521767,0.3374107359819922,,,,,0.3374107359819922,
2011-09-30,,,,,0.9194536884388689,0.36744233742183546,,,,,0.36744233742183546,
2011-10-31,,,,,0.6472977697051021,0.22217232326683428,,,,,0.22217232326683428,
2011-11-30,,,,,1.9834048978969752,0.9353528498123685,,,,,0.9353528498123685,
2011-12-31,,,,,3.4468765132869392,1.7165173501924413,,,,,1.7165173501924413,
2012-01-31,,,,,0.2486121179195493,0.009363906136873507,,,,,0.009363906136873507,
2012-02-29,,0.042300027173272525,0.05328793007153351,,3.60118991250476,0.7522124219048151,,0.7482657614435627,-0.2905144741438553,,1.7988859784147377,
2012-03-31,,0.006966196567052663,0.05274224774639321,,5.0,0.8106035664343185,,0.19835469019514657,-0.312079765335708,,2.545535774443517,
2012-04-30,,0.0001845120583876536,0.04962415650210465,,1.8000277726173537,0.16499123759827658,,0.09280928713397142,-0.4353063067644784,,0.8374707324253368,
2012-05-31,,0.11465669988432303,0.04671985806574591,,0.458560151537608,0.4819065410670853,,1.874374499721732,-0.5500837855329456,,0.12142890901246955,
2012-06-30,,-0.027276867874755695,0.06240091600986314,,1.756529616252767,0.18310051239837832,,-0.3345804579885489,0.06962948935507021,,0.8142525058286136,
2012-07-31,,0.004219717823584546,0.058957969140101714,,0.4393419565379575,0.06678194270104303,,0.15561041248539573,-0.06643530216148263,,0.11117071777921597,
2012-08-31,,-0.04648536013286986,0.05514291329698688,,-0.21211539455026185,-0.3624315711058596,,-0.633528021088799,-0.21720578964025009,,-0.23656090258852966,
2012-09-30,,-0.14224619181354292,0.05429518365026216,,-0.1932341468176635,-0.8670244217285409,,-2.1238827499612576,-0.2507079498556916,,-0.2264825653686736,
2012-10-31,,0.07985518308131212,0.07339150251291776,,-1.2756907900069028,0.3441510485072321,,1.3327479888716847,0.5039759715261387,,-0.8042708148761272,
2012-11-30,,0.02989484363629913,0.07485160147553216,,0.731022282611588,0.4612471336417139,,0.5552001455505207,0.5616788837280425,,0.26686237164657856,
2012-12-31,,-0.05308566050998387,0.07050961126443775,,-1.237212380083081,-0.37663282320473285,,-0.7362504881598098,0.3900840217717753,,-0.783732003226164,
2013-01-31,,-0.03034991567171197,0.0682821774870567,,-0.7212840353820147,-0.19623115295585106,,-0.3824072284526699,0.3020561421672081,,-0.5083423725820915,
2013-02-28,,0.03160890385989035,0.06439071880388178,,0.08334088492708613,0.2170963559002741,,0.5818765821996912,0.1482662248519388,,-0.07885373935080775,
2013-03-31,,-0.01754946293670656,0.06133428088127554,,0.07252179693324148,-0.08011413400326724,,-0.1831899187185694,0.027476214301609875,,-0.08462869759284217,
2013-04-30,,-0.03722089660706018,0.057523383834120825,,-0.3170936156674885,-0.30168931502142565,,-0.4893423787564599,-0.12312991812705683,,-0.29259564818076006,
2013-05-31,,-0.08217567950949523,0.0553981151349826,,0.31201437625767103,-0.4509670128312893,,-1.1889872346772423,-0.20712024774981289,,0.04320644393318723,
2013-06-30,,0.054375774264507015,0.060032518385993834,,1.147643340394557,0.4671597518617059,,0.9362042584911132,-0.02396926226969896,,0.48924425936370336,
2013-07-31,,0.01378347449591999,0.059991887751488934,,2.0070598301148643,0.4089527750848483,,0.3044540443988114,-0.025574979413245102,,0.9479792602689786,
2013-08-31,,0.034233913310361075,0.056345585903819446,,0.633608976403871,0.22263988428746387,,0.6227303966369934,-0.16967633196881018,,0.21486558819420842,
2013-09-30,,0.00527956020210496,0.054504557434443296,,0.40082462489257037,0.0067608878708768595,,0.1721050593359423,-0.2424335264122616,,0.09061113068894987,
2013-10-31,,-0.025737221269247712,0.0511625399712754,,-0.5063077674607175,-0.35957383293267703,,-0.31061847312439317,-0.3745096015223398,,-0.39359342415129817,
2013-11-30,,0.030613548146435576,0.048901030431967356,,0.34026627920198527,0.053596004143836896,,0.5663855607828739,-0.4638841505986568,,0.058286602247293526,
2013-12-31,,-0.023562269288593285,0.047703343645575914,,0.15759804776970004,-0.27573424454029155,,-0.27676903893977917,-0.5112165693251107,,-0.03921712535598467,
2014-01-31,0.5483172829566325,-0.05515810656212494,0.045711951919850335,,0.15416210913781075,-0.921819919783841,-2.2878078449554202,-0.7685045916375355,-0.5899160991866956,,-0.04105114335571279,
2014-02-28,0.6097831026179176,0.05051289598775632,0.04762056911347913,,0.24011234959111455,-0.41719750333388345,-2.0352142662840085,0.8760851178594639,-0.5144878075633614,,0.004826942652372417,
2014-03-31,0.5875595459841381,-0.004702484687197028,0.0491358440600732,,0.025079749675789798,-0.6685867095193827,-2.126541897345746,0.01675148164149458,-0.45460434798709887,,-0.10995207438618014,
2014-04-30,0.5932294736168893,-0.04189595965273263,0.0462841653572627,,0.15841210400657732,-0.8178570123829875,-2.103241348854621,-0.562101796104973,-0.5673023020502098,,-0.038782602522146124,
2014-05-31,0.5751719186997273,-0.006372983171024416,0.046226276699273657,,-0.0062635823382631295,-0.7207420536161954,-2.1774488099072298,-0.009246990502611597,-0.5695900539320732,,-0.1266823601228667,
2014-06-30,0.5631293266217712,-0.018219024943915585,0.043707030446407044,,-0.002357826192555562,-0.8035740509826224,-2.2269378014510437,-0.19361051434418888,-0.6691503228359338,,-0.12459756529932307,
2014-07-31,0.598093428834504,-0.06601287044350634,0.04187715285134623,,-0.010738338018460136,-0.9728078021540535,-2.083252941286233,-0.937440558436117,-0.7414668362446968,,-0.1290708726491671,
2014-08-31,0.5874701956035545,-0.03180368550232693,0.04653740276596269,,-0.02469764477463854,-0.8064395411871854,-2.1269090824335173,-0.40503268714724383,-0.5572943941380719,,-0.13652200102990894,
2014-09-30,0.5841560849042231,-0.0305282687599,0.045353821911985656,,0.009935100026462126,-0.8119541645088888,-2.1405284091791854,-0.38518299140005546,-0.6040693483361097,,-0.1180359091202046,
2014-10-31,0.572791755093511,-0.010243625629746234,0.04421436095418046,,0.10238930046633746,-0.7436259785127259,-2.187230084222462,-0.06948696744189747,-0.6491006902446067,,-0.06868617214193756,
2014-11-30,0.5827244092458023,0.023882560810204012,0.04199882803461111,,0.07521037879351194,-0.6261586379607396,-2.1464118754706965,0.461629173119232,-0.7366582495688238,,-0.0831935999226701,
2014-12-31,0.575733686022308,-0.020072839647459872,0.041122434289695094,,-0.09957541189214947,-0.8363463275566182,-2.1751402289890334,-0.22246199214978665,-0.7712932110420083,,-0.17648987804564445,
2015-01-31,0.5835328176574265,0.016417191652825736,0.039725732084977705,,1.7352267833679789,-0.4553138623092938,-2.143089723828605,0.3454433794997847,-0.8264906920036444,,0.8028815870952896,
2015-02-28,0.5807285196361065,-0.01673910395162892,0.038563091384118786,,2.0534455595903585,-0.5562228318596901,-2.1546139770927737,-0.1705780572267848,-0.8724380942015731,,0.9727388010823713,
2015-03-31,0.6168556705554872,0.06814895533366538,0.03729757113685002,,1.4796936951553,-0.2778889994349576,-2.006149572189111,1.1505604329078778,-0.922451282065995,,0.6664844236073976,
2015-04-30,0.6101860852919992,-0.05125663843663553,0.04456585595612962,,1.3202193744173756,-0.698797926698605,-2.033558210343491,-0.7077848655416119,-0.6352096556255806,,0.5813610247162636,
2015-05-31,0.7202663181610366,-0.005736405693697932,0.04608590928152663,,1.6351981694866151,-0.3515430362092462,-1.5811838644940666,0.0006602569280589657,-0.5751373551696289,,0.749488817898652,
2015-06-30,0.7021346903628825,0.02801933162932535,0.04357410300125864,,1.580953163925595,-0.2708885366968721,-1.6556957278013824,0.5260109860623143,-0.6744035973693856,,0.7205341923209654,
2015-07-31,0.695612238033166,-0.043384797069158765,0.04286865838397276,,1.11811445433317,-0.6241432347594615,-1.6824997236604744,-0.5852730222226841,-0.7022826725943045,,0.47348247943961724,
2015-08-31,0.6884577976204542,0.003442861519491913,0.043563442354700894,,1.3750771643867008,-0.4081407686223283,-1.7119008724159426,0.14351996333057176,-0.6748249046698414,,0.6106427392658991,
2015-09-30,0.924207701753795,0.03566383895753056,0.04136645671905548,,4.240339724047688,0.3200739973585248,-0.7430874361901777,0.6449847611072338,-0.7616494778587006,,2.140048142375744,
2015-10-31,1.0393063561951401,0.0012488471076022023,0.04188255194958646,,2.080442083442846,0.021294838955732753,-0.27008990380852443,0.10937385477464434,-0.7412534646173602,,0.9871488694741712,
2015-11-30,1.0480502007497803,0.019052564306260678,0.039842956531246705,,1.827963904489755,0.045706429425870304,-0.2341571040903384,0.38645847959295376,-0.8218579978478557,,0.8523823400487216,
2015-12-31,1.0693142314231818,0.0021298645373324376,0.0388581076811631,,1.9724038774956378,0.011253610884408627,-0.14677264172781584,0.12308539496882287,-0.860779090310496,,0.9294807806071235,
2016-01-31,1.0604352198851155,0.08383733744629218,0.03718783011610668,,1.9254577605130687,0.29727410906772456,-0.1832609097086881,1.3947234592679587,-0.9267882322639198,,0.9044221189755475,
2016-02-29,1.0783431377743413,0.023659203791249084,0.04826081702216408,,1.7956539359894619,0.1736088523678727,-0.1096683815178946,0.45815300041287577,-0.48918529738545585,,0.8351360879619655,
2016-03-31,1.0698333960784903,0.01955917400992746,0.04653017508983916,,2.438197509960584,0.21755839735279103,-0.1446391363271441,0.39434299933136,-0.5575800309143855,,1.1781097573213337,
2016-04-30,1.0756075417854039,-0.0706323146717871,0.044711819039454356,,1.6558607892744912,-0.24979196872149653,-0.1209103040116103,-1.0093343633410121,-0.629441214446275,,0.7605180069129115,
2016-05-31,1.0857857431803974,-0.005242317487468284,0.04959211248046953,,1.9272558738799153,0.09951902646368554,-0.07908301969380065,0.008349900822234583,-0.43657268213652606,,0.9053819068628343,
2016-06-30,1.077046380092226,0.041652363611932586,0.04669644865495694,,1.4886810898886185,0.18586533067405173,-0.11499740284064196,0.738185977941054,-0.551008922260004,,0.6712816698557988,
2016-07-31,1.0883549507461496,-0.017449173270609464,0.04710576504294091,,1.2378948816805773,-0.061892118132578056,-0.06852486986420081,-0.18162908037264458,-0.5348327943375866,,0.5374182720441197,
2016-08-31,1.0902357764505395,-0.020793067391915443,0.044833190675161644,,1.3410010956396845,-0.0816643934363806,-0.060795622973050197,-0.23367111393763704,-0.6246446239285481,,0.592453787093713,
2016-09-30,1.0882560921509847,-0.0010043650914948188,0.04301513905590564,,1.525818082580713,-3.5013862364763337e-06,-0.06893112892773784,0.07430643318754566,-0.6964937763836775,,0.6911044665789238,
2016-10-31,1.0892953410005906,0.01939801244150985,0.040827450511204295,,2.0422799270919674,0.12775059754225615,-0.06466033928401939,0.3918347931954252,-0.7829509298042779,,0.9667788660618968,
2016-11-30,1.0876915365003221,0.02658269001526037,0.03973538975833504,,1.8808728360711855,0.12172892780688126,-0.07125116847078576,0.5036520989720633,-0.8261090220675088,,0.8806238027937563,
2016-12-31,1.085840056402393,0.002059448847129275,0.03945246181074367,,1.8496527475465754,0.01744966998686906,-0.07885981969112262,0.12198949432720092,-0.8372902960341017,,0.8639593013454996,
2017-01-31,1.0896988285034745,0.015465151515776654,0.03770965743656882,,-2.6675799931365805,-0.5464419552571386,-0.06300220875124048,0.3306264914733846,-0.9061656876089559,,-1.5472264161417424,
2017-02-28,1.0737073546637905,-0.0002608633286591555,0.03675325617170573,,-2.3509874621005262,-0.5912602818802251,-0.12871911658156546,0.08587777554871251,-0.9439625353769789,,-1.3782372511110683,
2017-03-31,1.078586778237385,0.01186283099941221,0.03531080551385038,,-2.2484709946955412,-0.5396472922304703,-0.10866714185642902,0.2745624899160383,-1.0009679889777203,,-1.3235165280037697,
2017-04-30,1.0867149379398924,-0.08662336210710109,0.03445401471539781,,-2.2273598841370195,-0.9201371372407194,-0.07526449696235514,-1.2582078614776617,-1.0348282446757202,,-1.312247945847141,
2017-05-31,1.0859217208833174,-0.009614083467560874,0.046091425224307994,,-1.9539428321642058,-0.4698593921846361,-0.07852421978208804,-0.059689212744379494,-0.5749193658619357,,-1.1663047703501412,
2017-06-30,1.08865689680266,-0.010841010135175466,0.043648255136224764,,-1.8672705734967805,-0.4843956676438005,-0.06728402356295628,-0.07878424282052474,-0.6714731150917512,,-1.1200412890999698,
2017-07-31,1.1077807068751053,0.016389522646917953,0.0415145915019062,,-1.4523485983470021,-0.3245108931724443,0.011305209455503508,0.3450127584089469,-0.755795211409817,,-0.8985663291444107,
2017-08-31,1.1099215564475526,0.03786874629478021,0.040115681689818716,,-2.3643207447577987,-0.3742576842785867,0.0201030235557885,0.6793003995485697,-0.8110799367141412,,-1.3853542235045637,
2017-09-30,1.1018348280800765,-0.0074051432085102675,0.041144713571204965,,-2.103433388592687,-0.5137379977161384,-0.013129359406656766,-0.025310808723717104,-0.7704127368701866,,-1.246099085863993,
2017-10-31,1.1204377956232412,-0.027441288029883992,0.039217866399481986,,-1.2959676432633778,-0.48386886790531447,0.06331947299369929,-0.3371393784930672,-0.8465614747456897,,-0.8150940913762004,
2017-11-30,1.1271032203066014,0.03155021764639443,0.03866045161008002,,-1.678131288606792,-0.3039999155831562,0.09071101325807114,0.580963230944609,-0.868590431327723,,-1.019083475207582,
2017-12-31,1.1247196823974093,0.006662987932116948,0.03911375607097827,,-2.182573933742295,-0.4661166482141329,0.08091587225613595,0.19363576268605512,-0.8506759007529546,,-1.2883423270457681,
2018-01-31,1.1200408323634778,-0.016683051205834687,0.03752670798196978,,0.2630493881819986,-0.2510858008213343,0.06168815381602875,-0.16970569142445666,-0.9133958251451213,,0.01707015946821203,
2018-02-28,1.102323083463788,-0.011570423956491993,0.03639385450221348,,0.8779164966674027,-0.1785386054126637,-0.011122875553404485,-0.0901363302953813,-0.9581660404207708,,0.34527082461890174,
2018-03-31,1.1194313986323565,0.011513295171985405,0.03516631606975103,,-0.4028332897070877,-0.2541833212416685,0.05918368795263824,0.26912255832633575,-1.006678192135483,,-0.33836133911016486,
2018-04-30,1.128002726227448,-0.008345784551377022,0.034309236615016815,,-4.42687133599348,-0.8680961746884438,0.09440752980718436,-0.039950293875529376,-1.040549855490431,,-2.486292079194999,
2018-05-31,1.1348300010537902,0.02051504717907804,0.033249215760268146,,-0.8349805928254784,-0.27994718711080835,0.12246419268847748,0.40921954199335725,-1.0824417353423472,,-0.569030747782721,
2018-06-30,1.1536079053352233,0.03237142294145379,0.03336963272472529,,1.4956397690765413,0.09767224727595275,0.19963192702496363,0.5937438968325999,-1.0776828733024422,,0.6749960385486897,
2018-07-31,1.1545920275218526,0.007674706886763971,0.03488795061044229,,2.2380817235612436,0.11666785715143047,0.20367617383303502,0.209381450164795,-1.0176791571863546,,1.0712929617942464,
2018-08-31,1.159006123911934,0.010960622603896297,0.033879027055070475,,2.7740213227522084,0.19553736415873768,0.2218158880663343,0.26052114832484,-1.0575516787240795,,1.357364098967856,
2018-09-30,1.1803765790681742,0.03652591016077622,0.03316933003415927,,4.828059233902433,0.5840496069454836,0.3096377014822812,0.6584014354597107,-1.0855988083612829,,2.453758099201225,
2018-10-31,1.186795268434369,-0.015452694782862153,0.03534664822588085,,5.0,0.4328605713318152,0.33601528379260864,-0.15055728303040342,-0.9995514898784613,,2.545535774443517,
2018-11-30,1.1872189941100755,-0.011001714602103974,0.0344376754666238,,5.0,0.4416332632403225,0.3377565830283703,-0.08128533494800849,-1.035473969562589,,2.545535774443517,
2018-12-31,1.1815579006629147,-0.005473973425765166,0.03344535298622746,,2.9592046528059592,0.17518920311935512,0.31449233859314474,0.004744569529129028,-1.0746904188776123,,1.456210323232759,
2019-01-31,1.2016252963225666,0.010375213374421932,0.03244079799479187,,-0.0719421972467934,-0.1569401935585511,0.39695923340101386,0.2514102477806378,-1.1143902953633822,,-0.16173996005247385,
2019-02-28,1.2079074839157333,0.029412116060639093,0.03190271053960787,,-3.9600488679070844,-0.600576550351043,0.4227758621352859,0.5476873105791086,-1.1356554383286455,,-2.237113935789921,
2019-03-31,1.2598717067761862,0.04556101930045031,0.0332964453176564,,-2.2392650558623606,-0.24095940775377195,0.6363226607874809,0.7990175662499546,-1.080575229664931,,-1.3186026283875925,
2019-04-30,1.3327116957793947,0.014286669262062901,0.036985724348944884,,-3.4890520783995234,-0.41813482558767306,0.9356583500225092,0.3122854164337341,-0.9347754246643265,,-1.985707644142609,
2019-05-31,1.3592726660366243,0.031044185900983123,0.03604929605113772,,-3.28413979087011,-0.3075538165068221,1.0448105677466042,0.5730877061449895,-0.9717829434937301,,-1.876330596425152,
2019-06-30,1.3927207037710057,-0.011481672444299207,0.03689008832873409,,-1.302971007938391,-0.1659692892243328,1.1822651660489083,-0.08875506372146331,-0.9385549471616795,,-0.8188323120630966,
2019-07-31,1.5191017900695962,-0.09967191428228261,0.03559548394120658,,-0.48121146010153165,-0.2823934459014783,1.7016278141101786,-1.4612864176880886,-0.9897175362891588,,-0.38019764373884424,
2019-08-31,1.5074722987064382,0.0076920854187960686,0.050299804294040344,,2.7357397673918413,0.6979534853498754,1.6538364585610943,0.2096519175045239,-0.408604798020395,,1.3369303633542786,
2019-09-30,1.5145418929268757,0.026079685176007672,0.04746294691075072,,2.699118849651315,0.7438446584912379,1.6828889321754632,0.4958236828266625,-0.5207170155540464,,1.3173830345168722,
2019-10-31,1.5414063302096124,-0.04297893499784067,0.04603776047401573,,-0.13004472002339845,0.11113448927825759,1.793288246617767,-0.5789564682972134,-0.5770401894867309,,-0.19275363172079266,
2019-11-30,1.5289757853907622,-0.03634659780958671,0.046153508256804573,,-0.7523891717934994,0.04226454839687396,1.7422049645931976,-0.4757354026641139,-0.572465852870622,,-0.5249455154709659,
2019-12-31,1.5378138925769573,0.013412208657408442,0.0454785561740441,,-0.35202666952268596,0.291704788384813,1.7785251362779608,0.2986759220873888,-0.5991398672828254,,-0.311242037543272,
2020-01-31,1.5304578936622546,0.0330821272396129,0.043415918663457474,,0.10207037929547724,0.4008972651877452,1.7482956835380974,0.6048048023510844,-0.6806550208616079,,-0.06885640427659312,
2020-02-29,1.5003124227183346,0.05848222787185797,0.043283284286406175,,0.5522104873419342,0.527511901888552,1.624412972326879,1.0001142355161565,-0.6858967133837651,,0.17141711309493748,
2020-03-31,1.4855049463620764,0.2016316968696863,0.047025506015101776,,1.2484351838598213,1.1991485326494031,1.5635616981629483,3.2279926312251286,-0.5380046201900748,,0.5430444213996097,
2020-04-30,1.5262420609968734,,,,3.5107311952656204,1.7407860569058116,1.7309707334130249,,,,1.7506013803985983,
2020-05-31,1.5272355857562578,,,,-1.4184700108754074,0.4272854162651843,1.7350536200621332,,,,-0.8804827875317646,
2020-06-30,1.550524050542078,-0.0606027755707963,0.08885450447311487,,-0.14355820636780559,0.4731551949949579,1.8307574875844377,-0.8532416188939141,1.1150717036191697,,-0.19996679232986184,
2020-07-31,1.54826953090423,0.004927091688806229,0.08508758149336679,,-0.619122637380801,0.6251260689801345,1.821492546733617,0.1666194854707831,0.9662034203470985,,-0.45381117663096077,
2020-08-31,1.5739626409643825,-0.03923940235637602,0.07880129418929062,,-1.775407332991204,0.26327112828786203,1.9270782959037387,-0.5207569930194254,0.7177702020030853,,-1.0710069917359504,
2020-09-30,1.3878383134810763,-0.11600407844050231,0.07436947133212563,,-0.35175543640069484,-0.08043497818151506,1.1622009996129958,-1.7154688183494706,0.5426251661053243,,-0.31109726009490973,
2020-10-31,1.3815510296965403,0.04410936501385798,0.08130343388776812,,-0.9283530188647668,0.5276430680294332,1.1363634280974728,0.7764250324055822,0.8166544222066409,,-0.6188706105919634,
2020-11-30,1.3476845670366835,-0.08646232487673089,0.0773202867419096,,4.382609504834327,0.6541792253813231,0.9971893139746104,-1.2557015904522901,0.6592409893300116,,2.2159881886729607,
2020-12-31,1.3260269350102076,-0.08154166597155843,0.07843969067874274,,0.4331304260648871,0.1351005741075898,0.9081873481786216,-1.1791198906092193,0.7034796805005676,,0.10785515836038934,
2021-01-31,1.2819347845353268,-0.2465219283355662,0.07864321572231912,14.84599994182587,2.4470783195837926,-0.3796481115453215,0.7269908044549308,-3.7467575131053743,0.7115229625116367,-0.7728469226948387,1.1828501111070377,2.8542015760071897
2021-02-28,1.2566245003535006,0.14790279189728217,0.11757773867325857,15.120999941825868,3.64001552138263,1.272260428521231,0.6229782769411271,2.3917934650589205,2.2502100083803147,-0.7232897239461048,1.8196101161718967,2.36009456514266
2021-03-31,1.2488349454229466,0.04865588287774436,0.12229789840543717,14.383999948501588,3.304162107367951,0.9318276053136818,0.5909671272158191,0.84718386228857,2.4367500783199394,-0.8561030153896941,1.6403399741337747,2.407562475018544
2021-04-30,1.2488290067521006,-0.012131782321789686,0.11430480737169126,13.599999995231629,-0.7155961111434537,0.22204832695940765,0.5909427222679993,-0.09887291998064383,2.120864208970225,-0.9973860754013217,-0.5053063010592206,1.478532609904009
2021-05-31,1.2517824526644017,-0.026725490189859258,0.10544719206858424,12.625999989509586,-0.5118822566905616,0.09568310898791657,0.6030798982873158,-0.3259992006450415,1.770812458205161,-1.1729086640007234,-0.39656894690712896,1.6841983581518183
2021-06-30,1.2335733191413534,-0.05700832219370788,0.09773772033820266,13.697000041007996,2.7890308975774025,0.3165109194245896,0.528249525464851,-0.7973000559998182,1.4661351851080549,-0.9799058915934099,1.3653758341432702,2.361319505786159
