date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2002-05-01,3.55,3.55,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-06-01,3.75,3.75,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-07-01,3.65,3.65,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-08-01,3.58,3.58,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-09-01,3.69,3.69,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-10-01,3.47,3.47,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-11-01,3.59,3.59,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2002-12-01,3.32,3.32,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-01-01,3.16,3.16,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-02-01,3.14,3.14,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-03-01,2.93,2.93,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-04-01,2.77,2.77,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-05-01,2.8,2.8,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-06-01,2.75,2.75,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-07-01,2.87,2.87,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-08-01,2.906,2.906,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-09-01,2.865,2.865,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-10-01,2.815,2.815,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-11-01,2.94,2.94,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2003-12-01,2.905,2.905,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-01-01,2.908,2.908,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-02-01,2.903,2.903,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-03-01,2.84,2.84,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-04-01,2.82,2.82,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-05-01,2.94,2.94,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-06-01,2.938,2.938,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-07-01,2.96,2.96,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-08-01,2.977,2.977,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-09-01,2.961,2.961,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-10-01,2.95,2.95,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-11-01,2.924,2.924,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2004-12-01,2.959,2.959,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-01-01,2.904,2.904,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-02-01,2.918,2.918,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-03-01,2.897,2.897,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-04-01,2.89,2.89,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-05-01,2.863,2.863,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-06-01,2.867,2.867,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-07-01,2.841,2.841,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-08-01,2.891,2.891,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-09-01,2.89,2.89,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-10-01,2.982,2.982,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-11-01,2.946,2.946,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2005-12-01,3.012,3.012,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-01-01,3.047,3.047,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-02-01,3.054,3.054,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-03-01,3.062,3.062,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-04-01,3.028,3.028,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-05-01,3.065,3.065,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-06-01,3.066,3.066,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-07-01,3.052,3.052,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2006-08-01,3.077,3.077,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
