date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2018-05-01,5163000000.0,5163.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-06-01,5133000000.0,5133.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-07-01,5415000000.0,5415.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-08-01,5202000000.0,5202.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-09-01,5037000000.0,5037.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-10-01,5398000000.0,5398.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-11-01,5350000000.0,5350.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2018-12-01,5336000000.0,5336.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-01-01,4585000000.0,4585.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-02-01,4448000000.0,4448.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-03-01,5137000000.0,5137.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-04-01,5337000000.0,5337.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-05-01,6044000000.0,6044.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-06-01,5239000000.0,5239.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-07-01,5856000000.0,5856.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-08-01,5568000000.0,5568.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-09-01,5746000000.0,5746.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-10-01,5889000000.0,5889.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-11-01,5893000000.0,5893.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2019-12-01,5374000000.0,5374.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-01-01,4579000000.0,4579.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-02-01,4378000000.0,4378.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-03-01,4383000000.0,4383.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-04-01,4349000000.0,4349.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-05-01,5078000000.0,5078.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-06-01,4786000000.0,4786.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-07-01,4931000000.0,4931.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-08-01,4955000000.0,4955.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-09-01,4727000000.0,4727.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-10-01,4674000000.0,4674.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-11-01,4500000000.0,4500.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2020-12-01,3544000000.0,3544.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-01-01,4912000000.0,4912.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-02-01,4775000000.0,4775.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-03-01,5720000000.0,5720.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-04-01,6143000000.0,6143.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-05-01,6813000000.0,6813.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-06-01,7010000000.0,7010.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-07-01,7252000000.0,7252.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-08-01,8099000000.0,8099.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-09-01,7570000000.0,7570.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-10-01,6863000000.0,6863.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-11-01,6191000000.0,6191.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2021-12-01,6587000000.0,6587.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-01-01,5591000000.0,5591.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-02-01,6518000000.0,6518.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-03-01,7408000000.0,7408.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-04-01,8366000000.0,8366.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-05-01,8361000000.0,8361.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-06-01,8457000000.0,8457.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-07-01,7656000000.0,7656.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-08-01,7583000000.0,7583.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-09-01,7494000000.0,7494.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-10-01,8021000000.0,8021.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-11-01,7137000000.0,7137.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2022-12-01,6110000000.0,6110.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-01-01,4954000000.0,4954.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-02-01,5248000000.0,5248.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-03-01,5761000000.0,5761.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-04-01,5868000000.0,5868.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-05-01,6280000000.0,6280.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-06-01,5434000000.0,5434.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-07-01,6075000000.0,6075.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-08-01,5935000000.0,5935.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-09-01,5788000000.0,5788.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-10-01,5406000000.0,5406.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-11-01,4934000000.0,4934.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2023-12-01,5305000000.0,5305.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-01-01,5412000000.0,5412.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-02-01,5550000000.0,5550.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-03-01,6492000000.0,6492.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-04-01,6511000000.0,6511.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-05-01,7667000000.0,7667.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-06-01,6567000000.0,6567.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-07-01,7186000000.0,7186.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-08-01,6758000000.0,6758.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-09-01,6953000000.0,6953.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-10-01,7032000000.0,7032.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-11-01,6526000000.0,6526.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2024-12-01,7049000000.0,7049.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-01-01,5915000000.0,5915.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-02-01,6140000000.0,6140.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-03-01,6642000000.0,6642.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-04-01,6674000000.0,6674.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-05-01,7095000000.0,7095.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-06-01,7275000000.0,7275.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-07-01,7761000000.0,7761.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-08-01,7903000000.0,7903.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-09-01,8128000000.0,8128.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-10-01,7963000000.0,7963.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
2025-11-01,8096000000.0,8096.0,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ITG/ARG.XG.FOB_USD.M?detail=full&startPeriod=2000-01,ARG,XG,FOB_USD,M
