date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,UNIT,FREQUENCY
2021-02-01,9723543366000.0,9723543.366,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-03-01,10074228736000.0,10074228.736,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-04-01,10323176187000.0,10323176.187,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-05-01,10716226389000.0,10716226.389,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-06-01,11333996616000.0,11333996.616,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-07-01,11696737233000.0,11696737.233,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-08-01,12070704849000.0,12070704.849,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-09-01,12439834864000.0,12439834.864,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-10-01,12911297185000.0,12911297.185,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-11-01,13185088126000.0,13185088.126,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2021-12-01,14203565491000.0,14203565.491,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-01-01,14358015964962.8,14358015.964962801,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-02-01,14758442413473.8,14758442.413473802,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-03-01,15130906021391.2,15130906.0213912,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-04-01,16017646435528.5,16017646.4355285,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-05-01,16893639801582.4,16893639.8015824,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-06-01,18571977454891.4,18571977.4548914,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-07-01,19285731962024.0,19285731.962024,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-08-01,19921561936603.7,19921561.9366037,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-09-01,21514610861598.2,21514610.861598197,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-10-01,22722681296335.9,22722681.2963359,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-11-01,24259412349599.9,24259412.349599898,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2022-12-01,26658073798159.6,26658073.798159603,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-01-01,27469474539237.8,27469474.5392378,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-02-01,28760275484350.8,28760275.4843508,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-03-01,30167542424916.6,30167542.424916603,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-04-01,32174615105782.8,32174615.1057828,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-05-01,34455946772955.2,34455946.7729552,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-06-01,37175130130988.0,37175130.130988,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-07-01,39936966608575.8,39936966.6085758,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-08-01,43286318203321.9,43286318.2033219,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-09-01,46347249307819.5,46347249.3078195,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-10-01,48471019686942.4,48471019.6869424,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-11-01,50271026085660.6,50271026.0856606,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2023-12-01,68924197828064.5,68924197.8280645,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-01-01,72843929444875.5,72843929.4448755,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-02-01,76051559114678.3,76051559.1146783,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-03-01,81851794830908.0,81851794.830908,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-04-01,89269247765314.1,89269247.76531409,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-05-01,96527717529371.0,96527717.529371,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-06-01,103910599728533.0,103910599.728533,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-07-01,108857597602425.0,108857597.602425,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-08-01,113656998263035.0,113656998.263035,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-09-01,130089357408111.0,130089357.408111,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-10-01,140136400859120.0,140136400.85912,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-11-01,145294526646279.0,145294526.646279,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2024-12-01,153766355470301.0,153766355.470301,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-01-01,155127451223922.0,155127451.223922,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-02-01,158136672809853.0,158136672.809853,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-03-01,162790643412423.0,162790643.412423,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-04-01,169889137884830.0,169889137.88483,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-05-01,176305454826929.0,176305454.826929,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-06-01,184708665191934.0,184708665.191934,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-07-01,190931133118465.0,190931133.118465,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-08-01,193472453880234.0,193472453.880234,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-09-01,206238519337149.0,206238519.337149,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-10-01,205405000335843.0,205405000.335843,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
2025-11-01,211324694177789.0,211324694.177789,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/MFS_MA/ARG.BM_MAI.XDC.M?detail=full&startPeriod=2000-01,ARG,BM_MAI,XDC,M
