date,PC1,PC2,PC3
2012-01-01,-1.6834541230257336,-2.553268214110769,-1.325785456705828
2012-02-01,-2.971640151619105,-0.6879699264418557,-0.7006241320270458
2012-03-01,-1.953695135063292,-3.9524622417858257,2.562858446017893
2012-04-01,-3.395795953359855,0.0223581957333922,-1.0591830597832834
2012-05-01,-2.707634399412348,-0.662246198486373,-0.6930835524811001
2012-06-01,-3.536919088720558,0.3588689643125649,-1.2716848172599684
2012-07-01,-3.533438996436387,1.1469782983644083,-0.3030694861707816
2012-08-01,-2.037932746862039,-1.7870434878415409,-0.914244569119088
2012-09-01,-3.4922101231655764,1.1007021781878206,0.1980533566993464
2012-10-01,-2.590896801402794,-1.0459519672205604,-0.5851181594018702
2012-11-01,-1.272478738258387,-2.8990856137495515,-1.5101904520010072
2012-12-01,-2.1415642147060727,0.0063556483814802,0.56706960883722
2013-01-01,-2.473199863807009,-0.584204554234815,-1.5186619693952357
2013-02-01,-2.863298753605437,0.5164357997137278,-0.7670184806075636
2013-03-01,-2.3178470476877666,-0.5047094667923997,0.2637293615650919
2013-04-01,-2.791488867532297,-1.2770484126807518,-0.6503315303468127
2013-05-01,-2.560416468398566,-0.8264767340175121,-0.01089375375278
2013-06-01,-2.30933487844947,-0.1450018449335136,-0.3083337098858477
2013-07-01,-2.29738426375438,0.860679271225175,0.0896704523047901
2013-08-01,-1.8777822176158692,0.902033854220014,0.5956510206688506
2013-09-01,-1.8972057125452564,0.6822020149641428,0.4541225161422022
2013-10-01,-1.744936964325121,2.202553824405708,1.9385170413989696
2013-11-01,-1.4878068326919671,0.2495291455580517,2.6747417178810697
2013-12-01,-0.799215514128525,0.8898592443802039,1.0554431359814742
2014-01-01,-0.8390266908628341,-0.4334638047009082,0.1154724034161176
2014-02-01,-1.8066152775641549,1.5428484331323506,-1.3327636668775087
2014-03-01,0.0152346588512136,0.8806196224390634,0.7079257003473185
2014-04-01,-1.9723297595950424,0.2388935335041968,-0.5514299057467147
2014-05-01,-2.4897712741619893,0.9122479964045492,2.011029330317016
2014-06-01,-1.4959712939216607,1.4276482969028488,1.7120416197129489
2014-07-01,0.0605745077463281,-1.839317569395624,0.9676909513920672
2014-08-01,-0.1866067688414969,0.1769544468777796,-0.5321716174515572
2014-09-01,-0.7225731229570683,-0.3571407153527124,-0.2717601208331108
2014-10-01,-0.5521357985793849,-1.7798800288188743,1.3311008546993572
2014-11-01,-0.6417784244793202,-0.7456522863061681,1.4815562890849443
2014-12-01,1.1094441978147371,-1.043859286997065,1.7464842342948483
2015-01-01,-0.5176672950790913,-0.2155180604234962,-0.4443429020247409
2015-02-01,-1.1708363928681431,0.5605392260258802,0.3195856295377833
2015-03-01,0.1716813088137063,1.1879235972720277,1.9454179422515625
2015-04-01,-1.4667838188183535,-0.5184341153058103,-0.4902100126717962
2015-05-01,-1.073248479405747,0.0533386348564293,-0.0551413574052788
2015-06-01,0.0528891526733309,-0.1246058780956321,0.2980043170995269
2015-07-01,-0.2389003372035137,0.9316168480833108,0.5333578086964837
2015-08-01,-0.6658983505182487,0.4260311753773848,-1.1470440000750388
2015-09-01,-0.504341134740588,-0.029365250893823,-0.1310510456827161
2015-11-01,-0.8806231602376746,0.8129863388255612,-0.1014730092630557
2015-12-01,0.3996268757529728,-0.6013776562586443,-0.2825814407453135
2016-01-01,0.1736119228328212,0.6821591338130449,-0.5754377368229028
2016-02-01,-0.4833085019314465,1.4496357902211818,0.2776503018930352
2016-03-01,0.7992863716061099,0.7668190856938977,1.1517303482355985
2016-04-01,-0.9886961757978588,0.0528872405547548,-0.9934162154728112
2016-05-01,-0.3035256491844393,-0.3208585082219619,-0.9818555677288308
2016-06-01,0.4389549239241997,-0.3612763697069728,0.24527905133721
2016-07-01,-0.200931416903297,1.4969782848518596,0.4618597856863286
2016-08-01,0.5849941456911484,-0.3657059254506012,0.1359140302627481
2016-09-01,-0.2133082077471376,0.9795233329415188,0.2045217113720177
2016-10-01,0.5989325031547176,-0.9853359073587646,-0.2180443489947275
2016-11-01,0.4862178675352104,-1.1609742914546175,-1.0144040199653157
2016-12-01,1.8494310638924136,-1.907557442190829,0.7414443970537411
2017-01-01,2.040916555994688,-1.239670059859221,-0.2042282603933976
2017-02-01,0.5550708259980822,-0.4626041654583813,1.163930510316155
2017-03-01,2.194654965011044,-0.9406441680377003,1.413261922214504
2017-04-01,-0.4749566053854336,-0.7984598288298234,-0.0365821107741143
2017-05-01,0.5977816080272496,-1.265751204651185,0.1236682906761978
2017-06-01,0.3088832645569315,1.1233907114702968,1.369667573399299
2017-07-01,1.4698266501924568,1.155664170844681,1.4589842739209442
2017-08-01,1.8026870471389584,-1.410198144044147,1.6486667305597893
2017-09-01,1.2753730662898617,1.6956527787689917,-1.5706701367054534
2017-10-01,1.1201330459925112,0.1584848599738379,-0.1399099720328778
2017-11-01,2.218650150917229,-1.456582942388988,-0.996970674004434
2017-12-01,3.7090674857006407,-2.030074848525751,0.5068332980608655
2018-01-01,3.667306427685914,-2.598242986234691,1.3861924944558857
2018-02-01,2.69003440480485,-2.0524386667689702,-0.721316059495335
2018-03-01,4.071057553068516,-0.326781333147448,0.1142667967071539
2018-04-01,1.2708708070029118,-1.657601052258195,-1.06578127111085
2018-05-01,1.7579217502405868,-1.0929605948087278,-0.685213113079072
2018-06-01,1.7590652715882913,0.1517954301868588,-0.6726903640511057
2018-07-01,2.7387307664171776,0.8710646664986068,0.6052521308091826
2018-08-01,2.562016129568728,-0.1011107506365809,-0.7994677600780344
2018-09-01,1.7007562396147362,0.9705463457019148,-0.8271294937458264
2018-10-01,2.688595041702424,-0.2634110997510159,-1.3328058723794296
2018-11-01,2.3963937097137773,0.7563073104629143,-1.336343678178943
2018-12-01,3.0480338191777774,1.3639448556515537,-0.6006505662355401
2019-01-01,2.4742432041562465,1.943938954475166,-0.4901631775945237
2019-02-01,1.4043763829696043,3.264866418428427,-0.6867981059193256
2019-03-01,3.067927849577566,1.9268770651789464,0.3628881537224694
2019-04-01,1.0560286974065527,0.2015503740194031,-1.0854214808930882
2019-05-01,1.221184627899042,-0.1097463141088006,-0.7591760656151396
2019-06-01,0.2746726844016796,3.6096819863687233,0.7610253341318083
2019-07-01,1.826570452531165,0.1547476083350252,1.1519877812387205
2019-08-01,1.3778777399984223,2.400833985022492,-0.5815924541489034
2019-09-01,1.3847354558025382,0.7678252987874417,-1.3019801819810837
2019-10-01,2.371254702460191,-0.0153917303632982,-0.6377115735714421
2019-11-01,2.201407595467298,1.1426212470250197,-1.8521879612258156
2019-12-01,3.582426313993182,0.3594601246762681,0.2715917755128299
2020-01-01,2.486406793428216,0.9934576343725466,-0.6677272916536392
2020-02-01,1.452861118665019,2.1531627499847805,-0.6389501527253225
2020-03-01,-1.3090237744564694,2.380039101070749,-2.11333926089169
2020-04-01,-3.411376894439321,0.5322614137017317,-5.073137428648273
2020-05-01,-2.626900982345232,3.887920039151995,-3.3136175876085887
2020-06-01,-0.8535903743932541,5.391921317575157,-0.635383954557227
2020-07-01,0.993580790417559,4.389557961068655,1.7137629082423034
2020-08-01,0.624327249150217,3.820256658422197,0.0118151278900646
2020-09-01,1.7965628782098826,2.3817773505720408,0.1330414292763021
2020-10-01,0.2422741002712626,2.005304618218644,0.4435856034947695
2020-11-01,0.2670821211155017,1.8110801991820904,-1.0110158776439218
2020-12-01,2.376784847468239,1.6083409098882648,1.4694680954507051
2021-01-01,2.001880311280282,1.6495039050918865,-0.7743525629413686
2021-02-01,1.2764106121660503,2.3405493855397315,-1.0276480010718747
2021-03-01,3.191896226122273,0.3432479960891227,-0.811204327042557
2021-04-01,1.2960040557650725,0.1404661198861377,-2.5999334331692747
2021-05-01,0.8001694385295238,1.5033045118156507,-2.405417240155642
2021-06-01,1.3662041565042748,1.8607334385090468,-1.5804785908453338
2021-07-01,1.874508511916892,2.668972799375272,-2.197363928350464
2021-08-01,1.7032533102066487,2.5778459465507626,-1.6647597422850684
2021-09-01,0.6954269701464463,3.7293870058538174,-2.924831309491424
2021-10-01,1.4273349655803271,3.4677290492319552,-2.158901471368926
2021-11-01,1.7407165778271,3.403695617860639,-2.9202849876182637
2021-12-01,3.8706988175571695,-0.7610210766140153,-3.3069648963282385
2024-01-01,4.306716467714755,4.4021198397059615,-2.4844601709490064
2024-02-01,3.682326734411934,5.429248259621318,-0.63585352829328
2024-03-01,5.041337013916001,5.423287678393364,-0.7452981601495848
2024-04-01,3.430686882832476,3.773732143988168,-2.035871258639838
2024-05-01,3.42101182421178,4.931173652115237,-1.2549680252094335
2024-06-01,3.6657868163007943,5.241254449597703,-1.3096494753114434
