forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2022-05-01,2022-11-01,6,validation,1806.0,1713.543761734408,1719.4250716366928,283.0449527422208,3239.8575725302812,92.45623826559199,92.45623826559199,8548.155994223916,True
2022-05-01,2023-05-01,12,validation,3491.0,1625.7147477678373,1612.3416872913797,-476.69768830675935,3759.8817192410543,1865.2852522321627,1865.2852522321627,3479289.072194803,True
2022-06-01,2022-07-01,1,validation,1817.0,1872.4109545533624,1886.3594005334517,1159.1717203902922,2591.33277415815,-55.410954553362444,55.410954553362444,3070.373884514798,True
2022-06-01,2022-09-01,3,validation,1779.0,1846.890200105211,1856.4111325178176,762.116193035771,2931.729433988142,-67.89020010521108,67.89020010521108,4609.079270325602,True
2022-06-01,2022-12-01,6,validation,1898.0,1812.0522559227538,1818.0700850207174,384.29609380097895,3318.391473305825,85.94774407724617,85.94774407724617,7387.014711967804,True
2022-06-01,2023-06-01,12,validation,3724.0,1749.4455709215435,1735.8390997673487,-339.22565447627255,3862.298024239807,1974.5544290784565,1974.5544290784565,3898865.193393349,True
2022-07-01,2022-08-01,1,validation,1717.0,1853.5119457872222,1866.3175388304983,1144.2911242161588,2569.36870018408,-136.5119457872222,136.5119457872222,18635.511342613492,True
2022-07-01,2022-10-01,3,validation,1705.0,1831.6597078172838,1841.0660820433166,742.3671337353517,2914.316249298842,-126.65970781728379,126.65970781728379,16042.6815843597,True
2022-07-01,2023-01-01,6,validation,2121.0,1800.79096470185,1805.658582086353,369.41809904472956,3287.2369410384317,320.20903529814996,320.20903529814996,102533.82628657184,True
2022-07-01,2023-07-01,12,validation,3765.0,1746.4045338804463,1730.945882468485,-332.4549073818367,3841.2629412796864,2018.5954661195537,2018.5954661195537,4074727.6558384183,True
2022-08-01,2022-09-01,1,validation,1779.0,1814.3856704804216,1827.1493641195773,1108.2387167835143,2527.621023592991,-35.385670480421595,35.385670480421595,1252.1456753489804,True
2022-08-01,2022-11-01,3,validation,1806.0,1792.4880764404106,1801.9479250797729,707.8027034005302,2870.5453416760333,13.511923559589377,13.511923559589377,182.57207828018645,True
2022-08-01,2023-02-01,6,validation,2219.0,1757.559661131426,1762.5240787681062,331.172585541389,3241.2041208785827,461.4403388685739,461.4403388685739,212927.18633514433,True
2022-08-01,2023-08-01,12,validation,3600.0,1695.8003675322836,1680.5226402338344,-380.9907752397782,3781.8738335726734,1904.1996324677164,1904.1996324677164,3625976.240290186,True
2022-09-01,2022-10-01,1,validation,1705.0,1740.2450350757576,1752.940566551139,1038.32883642182,2451.6201940395854,-35.24503507575764,35.24503507575764,1242.2124974913866,True
