forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2021-02-01,2022-02-01,12,validation,2311.250466948733,4279.075616808007,4300.310067395573,2385.2952399745873,6231.577367122302,-1967.825149859274,1967.825149859274,3872335.820418674,False
2021-03-01,2021-04-01,1,validation,4470.738472224253,4520.158246615227,4522.970160101561,3902.1885825447393,5152.48053398332,-49.419774390973544,49.419774390973544,2442.3141008547245,True
2021-03-01,2021-06-01,3,validation,4060.0459080962846,4377.056418029856,4380.150474431992,3424.4704202185935,5353.4299746091165,-317.0105099335715,317.0105099335715,100495.66340834303,True
2021-03-01,2021-09-01,6,validation,2704.1872990039246,4164.5433140164905,4157.662815506829,2788.1617743144707,5581.084865196928,-1460.3560150125659,1460.3560150125659,2132639.6905833813,False
2021-03-01,2022-03-01,12,validation,1917.0,3717.465410517886,3738.944830449723,1807.5716995961882,5692.956819641319,-1800.465410517886,1800.465410517886,3241675.69447134,True
2021-04-01,2021-05-01,1,validation,4032.831217910092,3994.7606829756965,3997.531258246635,3377.9726769041004,4625.788916237103,38.07053493439571,38.07053493439571,1449.3656301910441,True
2021-04-01,2021-07-01,3,validation,2805.884166609781,3794.8954491223985,3797.919726954659,2835.9337407994904,4773.314695386625,-989.0112825126175,989.0112825126175,978143.3169372525,False
2021-04-01,2021-10-01,6,validation,2269.211946488995,3480.1443279353307,3473.223075095381,2089.9807194007058,4906.334188257053,-1210.9323814463355,1210.9323814463355,1466357.2324352935,True
2021-04-01,2022-04-01,12,validation,,2804.287003717311,2825.9371238705967,861.2292133718602,4812.789273141415,,,,
2021-05-01,2021-06-01,1,validation,4060.0459080962846,4368.181976833029,4371.023415750652,3750.2950196661236,5000.983882171627,-308.13606873674416,308.13606873674416,94947.83685653552,True
2021-05-01,2021-08-01,3,validation,3543.508985941734,4232.559316360604,4235.646674739912,3279.8952797773286,5205.860851386233,-689.0503304188696,689.0503304188696,474790.3578503534,True
2021-05-01,2021-11-01,6,validation,1588.37233054694,4019.8253923367583,4012.9344710764954,2645.4003443344263,5432.0309829683165,-2431.453061789818,2431.453061789818,5911963.991687081,False
2021-05-01,2022-05-01,12,validation,,3560.508272099832,3581.921741779362,1654.1907519894187,5527.136265463224,,,,
2021-06-01,2021-07-01,1,validation,2805.884166609781,3981.4544210589083,3984.290142951518,3366.298346496373,4613.467125236929,-1175.5702544491273,1175.5702544491273,1381965.423145586,False
2021-06-01,2021-09-01,3,validation,2704.1872990039246,3799.9967726034006,3803.082268252501,2850.4499562372025,4773.231168257706,-1095.809473599476,1095.809473599476,1200798.4024303607,False
