forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2020-07-01,2020-10-01,3,validation,5855.74394110227,6924.700871107825,6955.5454894214745,5626.0272990339245,8321.768008529662,-1068.9569300055555,1068.9569300055555,1142668.918206902,True
2020-07-01,2021-01-01,6,validation,4841.863004371764,7154.315450524803,7211.259910249055,5407.476347398965,8998.31291548866,-2312.452446153039,2312.452446153039,5347436.315719174,False
2020-07-01,2021-07-01,12,validation,2805.884166609781,7609.622571125391,7670.948237748546,5318.301206959176,10099.594977589255,-4803.7384045156105,4803.7384045156105,23075902.65901818,False
2020-08-01,2020-09-01,1,validation,6666.320938200717,7180.914122353548,7196.617198003906,6404.901451223741,7975.043366253344,-514.5931841528309,514.5931841528309,264806.1451765493,True
2020-08-01,2020-11-01,3,validation,5555.275602812615,7350.076855677848,7380.373812035023,6056.2107255683695,8740.125536300398,-1794.8012528652325,1794.8012528652325,3221311.5372866085,False
2020-08-01,2021-02-01,6,validation,4582.993424023525,7601.222868262017,7657.603698864319,5867.0323227813205,9424.85978314727,-3018.229444238492,3018.229444238492,9109708.978068195,False
2020-08-01,2021-08-01,12,validation,3543.508985941734,8094.67139081362,8154.856427229543,5824.699553630037,10549.353936338242,-4551.162404871886,4551.162404871886,20713079.23551925,False
2020-09-01,2020-10-01,1,validation,5855.74394110227,7515.560139860241,7532.125369599897,6734.386697430843,8308.590261426007,-1659.8161987579715,1659.8161987579715,2754989.813659362,False
2020-09-01,2020-12-01,3,validation,5664.265569350756,7686.915575340061,7717.450534851571,6402.159596236831,9067.492788747068,-2022.650005989305,2022.650005989305,4091113.046728536,False
2020-09-01,2021-03-01,6,validation,4055.2,7944.285513917647,8000.655087860801,6228.219032963136,9756.088172081778,-3889.0855139176474,3889.0855139176474,15124986.134564092,False
2020-09-01,2021-09-01,12,validation,2704.1872990039246,8458.098588934925,8518.548219929206,6220.709358256416,10881.953756540783,-5753.911289931,5753.911289931,33107495.132395428,False
2020-10-01,2020-11-01,1,validation,5555.275602812615,6764.084290160245,6780.414377903764,5984.508252596244,7557.404751666167,-1208.8086873476295,1208.8086873476295,1461218.4426070992,False
2020-10-01,2021-01-01,3,validation,4841.863004371764,6957.1092061646395,6988.076921434585,5660.055544751399,8348.79100136465,-2115.2462017928756,2115.2462017928756,4474266.494199187,False
2020-10-01,2021-04-01,6,validation,4470.738472224253,7241.458570815191,7298.483822596877,5493.559929881996,9092.592507824604,-2770.7200985909376,2770.7200985909376,7676889.864735775,False
2020-10-01,2021-10-01,12,validation,2269.211946488995,7797.069401738555,7857.002457085087,5509.069109249058,10279.007528033839,-5527.857455249559,5527.857455249559,30557208.045558132,False
2020-11-01,2020-12-01,1,validation,5664.265569350756,5941.708848923588,5958.028682736447,5156.1498801757125,6733.257193205161,-277.4432795728326,277.4432795728326,76974.77338012894,True
2020-11-01,2021-02-01,3,validation,4582.993424023525,6112.535203800297,6144.522557478061,4804.264557522124,7512.837112119578,-1529.5417797767714,1529.5417797767714,2339498.0560826934,False
2020-11-01,2021-05-01,6,validation,4032.831217910092,6366.831871272308,6425.526391433489,4595.392138769073,8264.023296833835,-2334.0006533622154,2334.0006533622154,5447559.049895248,False
2020-11-01,2021-11-01,12,validation,1588.37233054694,6872.557254773483,6934.029528926197,4530.763069789396,9448.353647893915,-5284.1849242265425,5284.1849242265425,27922610.31342307,False
2020-12-01,2021-01-01,1,validation,4841.863004371764,5630.964753640601,5647.120337722518,4846.115409271712,6420.155722071342,-789.101749268837,789.101749268837,622681.5706991386,False
2020-12-01,2021-03-01,3,validation,4055.2,5781.516366415043,5813.41514865621,4474.380640979316,7181.8003863155345,-1726.3163664150434,1726.3163664150434,2980168.1969524384,False
2020-12-01,2021-06-01,6,validation,4060.0459080962846,6006.203665181515,6065.039342390559,4230.316574430815,7909.162124358903,-1946.1577570852305,1946.1577570852305,3787530.015463015,False
2020-12-01,2021-12-01,12,validation,3139.2264604363068,6455.9401295581,6518.984864166318,4101.358648404491,9053.532017511752,-3316.7136691217934,3316.7136691217934,11000589.56293935,False
2021-01-01,2021-02-01,1,validation,4582.993424023525,5749.075634936395,5765.30500984484,4968.3679238778395,6535.1749907416715,-1166.0822109128694,1166.0822109128694,1359747.7226074457,False
2021-01-01,2021-04-01,3,validation,4470.738472224253,5916.834442405549,5948.087122136001,4609.6048922313175,7311.469886060387,-1446.0959701812963,1446.0959701812963,2091193.5549745844,False
2021-01-01,2021-07-01,6,validation,2805.884166609781,6165.4488042504245,6225.1650311174535,4405.848818438786,8058.0961306907475,-3359.5646376406435,3359.5646376406435,11286674.554485507,False
2021-01-01,2022-01-01,12,validation,2361.645210710561,6659.457367333765,6725.760582003586,4329.70991095056,9240.421918913264,-4297.812156623204,4297.812156623204,18471189.333618194,False
2021-02-01,2021-03-01,1,validation,4055.2,4894.951183006096,4911.334779027192,4107.840606760754,5693.825898582318,-839.7511830060957,839.7511830060957,705182.0493601373,False
2021-02-01,2021-05-01,3,validation,4032.831217910092,4998.771011933862,5030.909523820319,3677.335054811454,6421.974741717421,-965.9397940237695,965.9397940237695,933039.6856786823,True
2021-02-01,2021-08-01,6,validation,3543.508985941734,5150.639895154275,5211.251917163879,3350.068083812726,7084.601125244717,-1607.1309092125412,1607.1309092125412,2582869.759346329,True
2021-02-01,2022-02-01,12,validation,2311.250466948733,5449.645934423751,5520.568357091625,3025.5761776661757,8106.0450283833225,-3138.395467475018,3138.395467475018,9849526.110267736,False
2021-03-01,2021-04-01,1,validation,4470.738472224253,4620.228100892888,4636.590392882931,3842.8607917624367,5417.570660779851,-149.4896286686344,149.4896286686344,22347.1490794862,True
2021-03-01,2021-06-01,3,validation,4060.0459080962846,4692.523081482254,4724.118220437489,3379.0356707207843,6111.40513013916,-632.4771733859698,632.4771733859698,400027.37485430605,True
2021-03-01,2021-09-01,6,validation,2704.1872990039246,4797.374856398186,4856.656368474431,2994.978787037291,6719.372802472799,-2093.1875573942616,2093.1875573942616,4381434.150430155,False
