forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2020-04-01,2020-07-01,3,validation,7095.831822594811,7570.120841852508,7565.406877846502,6504.755752822064,8634.220378276104,-474.2890192576979,474.2890192576979,224950.0737884289,True
2020-04-01,2020-10-01,6,validation,5855.74394110227,7596.705768131874,7577.999199513211,5994.965090227296,9154.484027734836,-1740.9618270296041,1740.9618270296041,3030948.083174257,False
2020-04-01,2021-04-01,12,validation,4470.738472224253,7651.661432893005,7668.50478965053,5403.220642335141,9864.117534972007,-3180.9229606687522,3180.9229606687522,10118270.88170966,False
2020-05-01,2020-06-01,1,validation,6694.648013475818,7224.227149215963,7218.51403337226,6575.184751307644,7864.578730001341,-529.5791357401458,529.5791357401458,280454.0610112798,True
2020-05-01,2020-08-01,3,validation,7430.083006707859,7237.898497233366,7233.21311450414,6175.640784034339,8299.072367811306,192.1845094744931,192.1845094744931,36934.88568195153,True
2020-05-01,2020-11-01,6,validation,5555.275602812615,7258.331940679142,7239.685949868845,5661.296572438821,8809.053575688627,-1703.0563378665265,1703.0563378665265,2900400.8899473445,False
2020-05-01,2021-05-01,12,validation,4032.831217910092,7298.567778744797,7315.397637916522,5056.804827112091,9499.381112256016,-3265.7365608347045,3265.7365608347045,10665035.284772484,False
2020-06-01,2020-07-01,1,validation,7095.831822594811,6519.194653630363,6513.454639512387,5868.742498080941,7160.592077751825,576.6371689644475,576.6371689644475,332510.42463133275,True
2020-06-01,2020-09-01,3,validation,6666.320938200717,6519.150776262224,6514.382904062256,5449.145722397406,7585.711473248854,147.17016193849304,147.17016193849304,21659.056565002265,True
2020-06-01,2020-12-01,6,validation,5664.265569350756,6520.677955156977,6501.9509359093845,4921.428347747334,8079.976766370982,-856.4123858062212,856.4123858062212,733442.1745623039,True
2020-06-01,2021-06-01,12,validation,4060.0459080962846,6525.593358799031,6542.636985749241,4281.085182370509,8724.187948691451,-2465.5474507027466,2465.5474507027466,6078924.231666813,False
2020-07-01,2020-08-01,1,validation,7430.083006707859,6690.682989922942,6684.965038029507,6042.173199578674,7331.8936213188745,739.4000167849163,739.4000167849163,546712.3848215345,False
2020-07-01,2020-10-01,3,validation,5855.74394110227,6691.537850475193,6686.792245991762,5627.159643621689,7752.992628361962,-835.7939093729237,835.7939093729237,698551.458944875,True
2020-07-01,2021-01-01,6,validation,4841.863004371764,6694.303448314314,6675.639603830058,5095.704815910121,8245.12382695699,-1852.4404439425498,1852.4404439425498,3431535.598354071,False
2020-07-01,2021-07-01,12,validation,2805.884166609781,6703.301093946898,6720.288696517297,4466.139125084916,8897.594063818888,-3897.4169273371167,3897.4169273371167,15189858.705493892,False
2020-08-01,2020-09-01,1,validation,6666.320938200717,7089.313247409417,7083.600427894317,6441.004295672412,7730.13283378659,-422.99230920870014,422.99230920870014,178922.49364970857,True
2020-08-01,2020-11-01,3,validation,5555.275602812615,7097.167371206115,7092.430309858195,6032.491341475864,8158.360115208401,-1541.8917683934997,1541.8917683934997,2377430.2254396337,False
2020-08-01,2021-02-01,6,validation,4582.993424023525,7109.461545594601,7090.780830660187,5509.913866483216,8662.759667768481,-2526.468121571076,2526.468121571076,6383041.169314882,False
2020-08-01,2021-08-01,12,validation,3543.508985941734,7135.977729293479,7152.954959700071,4899.344765584221,9333.335756891316,-3592.4687433517447,3592.4687433517447,12905831.671959264,False
2020-09-01,2020-10-01,1,validation,5855.74394110227,7428.599241742896,7440.837785804945,6787.398174526417,8070.811928108588,-1572.8553006406264,1572.8553006406264,2473873.7967533153,False
2020-09-01,2020-12-01,3,validation,5664.265569350756,7443.005775909148,7466.159526716513,6352.048730377673,8579.474962487518,-1778.740206558392,1778.740206558392,3163916.722427391,False
2020-09-01,2021-03-01,6,validation,4055.2,7464.51055216892,7439.539913505987,5894.148209826258,9009.042568408317,-3409.3105521689204,3409.3105521689204,11623398.44113035,False
2020-09-01,2021-09-01,12,validation,2704.1872990039246,7508.053607474249,7473.851603491591,5218.436036458137,9641.491566330786,-4803.866308470324,4803.866308470324,23077131.5096563,False
2020-10-01,2020-11-01,1,validation,5555.275602812615,6686.454741160826,6698.731203054926,6044.109701975669,7331.999733196474,-1131.1791383482114,1131.1791383482114,1279566.243034202,False
2020-10-01,2021-01-01,3,validation,4841.863004371764,6688.583774380981,6711.738163710351,5594.860098011415,7829.524370491254,-1846.7207700092167,1846.7207700092167,3410377.6023834343,False
2020-10-01,2021-04-01,6,validation,4470.738472224253,6692.903384286494,6667.712001567438,5115.606735222541,8241.725402187223,-2222.1649120622405,2222.1649120622405,4938016.896400585,False
2020-10-01,2021-10-01,12,validation,2269.211946488995,6702.473307816139,6668.139308419096,4410.130154499165,8827.38700125401,-4433.261361327144,4433.261361327144,19653806.297836203,False
2020-11-01,2020-12-01,1,validation,5664.265569350756,5871.969043641479,5884.322928538249,5226.047612352017,6521.381179510125,-207.70347429072353,207.70347429072353,43140.733232437255,True
2020-11-01,2021-02-01,3,validation,4582.993424023525,5865.371314698312,5888.649107063114,4765.181418040574,7013.80011316344,-1282.3778906747866,1282.3778906747866,1644493.054491515,False
2020-11-01,2021-05-01,6,validation,4032.831217910092,5856.483116063697,5831.057802672822,4272.551597004749,7413.78719898615,-1823.6518981536046,1823.6518981536046,3325706.245639245,False
2020-11-01,2021-11-01,12,validation,1588.37233054694,5839.479792030216,5804.955962632499,3541.146662595902,7973.239849552797,-4251.107461483276,4251.107461483276,18071914.649078783,False
2020-12-01,2021-01-01,1,validation,4841.863004371764,5558.155486946238,5570.482126381643,4913.02294717128,6206.650895499464,-716.292482574474,716.292482574474,513074.9205927031,False
2020-12-01,2021-03-01,3,validation,4055.2,5550.607707938862,5573.834510989412,4453.746900980074,6696.018906607033,-1495.4077079388626,1495.4077079388626,2236244.2129629627,False
2020-12-01,2021-06-01,6,validation,4060.0459080962846,5539.333017930052,5513.928008507549,3958.8905027573837,7094.12977387637,-1479.2871098337673,1479.2871098337673,2188290.35332034,True
2020-12-01,2021-12-01,12,validation,3139.2264604363068,5516.502909776867,5482.058254363434,3224.9450262441583,7642.820140051077,-2377.2764493405607,2377.2764493405607,5651443.316589263,False
2021-01-01,2021-02-01,1,validation,4582.993424023525,5658.207248006242,5670.496420487595,5014.547054438304,6303.780847249624,-1075.2138239827163,1075.2138239827163,1156084.7672835358,False
2021-01-01,2021-04-01,3,validation,4470.738472224253,5651.1656877486475,5674.31904443645,4558.923432459893,6793.3352209768755,-1180.4272155243943,1180.4272155243943,1393408.411150675,False
2021-01-01,2021-07-01,6,validation,2805.884166609781,5640.551055199991,5615.233664204987,4067.317834938601,7191.392546514089,-2834.6668885902104,2834.6668885902104,8035336.369269704,False
2021-01-01,2022-01-01,12,validation,2361.645210710561,5619.452170093216,5585.112625711703,3334.5813206459343,7738.763612617369,-3257.8069593826554,3257.8069593826554,10613306.184602061,False
2021-02-01,2021-03-01,1,validation,4055.2,4855.64448953383,4867.986921820111,4209.423074572137,5505.318815983107,-800.4444895338302,800.4444895338302,640711.3808250739,False
2021-02-01,2021-05-01,3,validation,4032.831217910092,4845.097133866677,4868.3401787917755,3746.637761481427,5993.180356277263,-812.2659159565846,812.2659159565846,659775.9182247894,True
2021-02-01,2021-08-01,6,validation,3543.508985941734,4829.260341938,4803.772144542957,3248.4414220364933,6384.697217661162,-1285.7513559962663,1285.7513559962663,1653156.5494462375,True
2021-02-01,2022-02-01,12,validation,2311.250466948733,4796.412420717747,4761.963631679881,2508.471064752248,6922.803613420285,-2485.1619537690144,2485.1619537690144,6176029.936461025,False
2021-03-01,2021-04-01,1,validation,4470.738472224253,4583.409892391771,4595.7293478118145,3938.982963896619,5232.258527876288,-112.67142016751768,112.67142016751768,12694.84892256531,True
2021-03-01,2021-06-01,3,validation,4060.0459080962846,4571.705857015814,4594.912018764835,3476.497628795476,5716.9375666445785,-511.6599489195296,511.6599489195296,261795.90332833564,True
2021-03-01,2021-09-01,6,validation,2704.1872990039246,4553.9964735908525,4528.563014269675,2977.574310529459,6107.093974281312,-1849.8091745869278,1849.8091745869278,3421793.982385971,False
2021-03-01,2022-03-01,12,validation,1917.0,4518.012194436859,4483.657761395071,2239.164432086277,6638.759459426815,-2601.0121944368593,2601.0121944368593,6765264.435609247,False
2021-04-01,2021-05-01,1,validation,4032.831217910092,4060.8735469538615,4073.1747110823685,3415.8950480993744,4710.317334647775,-28.042329043769314,28.042329043769314,786.372218199028,True
2021-04-01,2021-07-01,3,validation,2805.884166609781,4049.974070834574,4073.166616776168,2955.9678779696224,5195.895525353944,-1244.089904224793,1244.089904224793,1547759.6897940545,False
2021-04-01,2021-10-01,6,validation,2269.211946488995,4032.7383676470536,4007.2620353269112,2454.7326275191763,5584.92802560962,-1763.5264211580584,1763.5264211580584,3110025.4381225496,False
2021-04-01,2022-04-01,12,validation,1812.0,3995.9063171468397,3961.568271367432,1719.1861115132401,6116.195373598536,-2183.9063171468397,2183.9063171468397,4769446.802073873,True
2021-05-01,2021-06-01,1,validation,4060.0459080962846,4456.686402571487,4468.979470059307,3812.111382908695,5105.053799637744,-396.6404944752021,396.6404944752021,157323.68185753282,True
2021-05-01,2021-08-01,3,validation,3543.508985941734,4448.250761459726,4471.396271567522,3356.530440722363,5591.962884381526,-904.7417755179922,904.7417755179922,818557.6803674491,True
2021-05-01,2021-11-01,6,validation,1588.37233054694,4433.392161918319,4407.945059628569,2858.827741677922,5985.100692906205,-2845.019831371379,2845.019831371379,8094137.84089643,False
2021-05-01,2022-05-01,12,validation,1887.0,4399.94202258414,4365.613050918137,2119.4935029592257,6514.121197087064,-2512.9420225841404,2512.9420225841404,6314877.60886927,False
2021-06-01,2021-07-01,1,validation,2805.884166609781,4037.8198105348683,4050.1069601853033,3394.526225135286,4686.329373227087,-1231.9356439250873,1231.9356439250873,1517665.4307731197,False
2021-06-01,2021-09-01,3,validation,2704.1872990039246,4025.8852351012706,4049.0297570986036,2933.801982465785,5168.325057280122,-1321.697936097346,1321.697936097346,1746885.4342839841,False
2021-06-01,2021-12-01,6,validation,3139.2264604363068,4007.586086031072,3982.200641362803,2434.454129210851,5556.311560640863,-868.3596255947655,868.3596255947655,754048.4393630812,True
2021-06-01,2022-06-01,12,validation,1854.0,3969.6005950032604,3935.3781056770563,1702.8036743818395,6084.927801511133,-2115.6005950032604,2115.6005950032604,4475765.87757815,True
2021-07-01,2021-08-01,1,validation,3543.508985941734,4053.5288393755454,4065.7788677449535,3412.5238613998936,4699.115189789038,-510.0198534338115,510.0198534338115,260120.25089664655,True
2021-07-01,2021-10-01,3,validation,2269.211946488995,4041.5739560568904,4064.645122048849,2954.240903744586,5180.647064168952,-1772.3620095678953,1772.3620095678953,3141267.092959548,False
2021-07-01,2022-01-01,6,validation,2361.645210710561,4023.0183691146294,3997.716358155495,2457.728251384565,5567.590319519063,-1661.3731584040684,1661.3731584040684,2760160.7714655097,False
2021-07-01,2022-07-01,12,validation,1817.0,3984.854905578277,3950.7431630317374,1725.428334726887,6092.29328198588,-2167.854905578277,2167.854905578277,4699594.8916398,True
2021-08-01,2021-09-01,1,validation,2704.1872990039246,2828.07838466865,2840.5240058592576,2176.870460132039,3482.154719108602,-123.89108566472532,123.89108566472532,15349.00110718431,True
2021-08-01,2021-11-01,3,validation,1588.37233054694,2814.400618935396,2837.8768869596065,1708.4132950677697,3970.603691159153,-1226.0282883884558,1226.0282883884558,1503145.3639287266,False
2021-08-01,2022-02-01,6,validation,2311.250466948733,2795.0116378925404,2769.34265379114,1205.1239367621372,4359.227255308521,-483.76117094380743,483.76117094380743,234024.87051292366,True
2021-08-01,2022-08-01,12,validation,1717.0,2756.7772997207526,2722.2471504737105,461.3482052886044,4897.273530404654,-1039.7772997207526,1039.7772997207526,1081136.8330145797,True
2021-09-01,2021-10-01,1,validation,2269.211946488995,3518.6266302061367,3528.2523376010517,2858.368339963643,4186.919300597419,-1249.4146837171415,1249.4146837171415,1561037.0518880049,False
2021-09-01,2021-12-01,3,validation,3139.2264604363068,3505.790411683339,3514.8761942317,2421.1260280587467,4654.5577565095755,-366.56395124703204,366.56395124703204,134369.1303538365,True
2021-09-01,2022-03-01,6,validation,1917.0,3485.59947997379,3490.978394613397,1940.8140487394749,5014.608112347776,-1568.59947997379,1568.59947997379,2460504.3285740446,False
2021-09-01,2022-09-01,12,validation,1779.0,3444.8430098454896,3466.3169349801155,1120.5172093120214,5678.737651481804,-1665.8430098454896,1665.8430098454896,2775032.93345108,True
2021-10-01,2021-11-01,1,validation,1588.37233054694,2719.0663775186504,2728.7357205041403,2057.0600621294616,3388.965569998295,-1130.6940469717103,1130.6940469717103,1278469.0278572643,False
2021-10-01,2022-01-01,3,validation,2361.645210710561,2705.738990086572,2714.85557137282,1614.946143688431,3854.7864692208664,-344.09377937601084,344.09377937601084,118400.52900526683,True
2021-10-01,2022-04-01,6,validation,1812.0,2686.674343987944,2692.08592390651,1134.009909745407,4225.536400052068,-874.6743439879442,874.6743439879442,765055.2080307406,True
2021-10-01,2022-10-01,12,validation,1705.0,2649.0314142596576,2670.637561601867,328.81580380765746,4888.374474956321,-944.0314142596576,944.0314142596576,891195.3111090893,True
2021-11-01,2021-12-01,1,validation,3139.2264604363068,2273.6138319863117,2283.2774420068854,1611.6233863836653,2942.6244614731836,865.6126284499951,865.6126284499951,749285.2225321092,False
2021-11-01,2022-02-01,3,validation,2311.250466948733,2261.3693023132246,2270.503258123039,1171.4847403504962,3411.7815145585537,49.88116463550841,49.88116463550841,2488.130585394695,True
2021-11-01,2022-05-01,6,validation,1887.0,2243.750142706161,2249.193273506037,691.7504290196571,3781.6659644747274,-356.7501427061611,356.7501427061611,127270.66432086632,True
2021-11-01,2022-11-01,12,validation,1806.0,2209.4543267926583,2231.080681172973,-107.75492537239249,4447.161384035337,-403.4543267926583,403.4543267926583,162775.39380771713,True
2021-12-01,2022-01-01,1,validation,2361.645210710561,1598.706771420735,1608.3885708513847,935.4528278904711,2269.903720382328,762.938439289826,762.938439289826,582075.0621459954,False
2021-12-01,2022-03-01,3,validation,1917.0,1587.415498493067,1596.5956007480856,493.98014416535653,2741.1250822047245,329.58450150693307,329.58450150693307,108625.94363357357,True
2021-12-01,2022-06-01,6,validation,1854.0,1572.096902628769,1577.5998234642766,15.61018514881109,3114.450393906818,281.90309737123107,281.90309737123107,79469.35630749378,True
2021-12-01,2022-12-01,12,validation,1898.0,1543.768871287252,1565.4898897389946,-775.9594777926728,3786.2591212896227,354.23112871274793,354.23112871274793,125479.69254910739,True
2022-01-01,2022-02-01,1,validation,2311.250466948733,3093.7096263717867,3103.6959960152058,2418.359545087906,3781.9755794344155,-782.4591594230537,782.4591594230537,612242.3361650318,False
2022-01-01,2022-04-01,3,validation,1812.0,3083.68276158631,3093.0593597627258,1964.9016880384327,4264.145163645245,-1271.6827615863099,1271.6827615863099,1617177.0461157835,False
2022-01-01,2022-07-01,6,validation,1817.0,3065.7689319279752,3071.257370262348,1474.9707732605807,4639.418712149525,-1248.7689319279752,1248.7689319279752,1559423.845348536,True
2022-01-01,2023-01-01,12,validation,2121.0,3027.1180619422084,3049.343076316059,649.5707448381561,5322.782871945942,-906.1180619422084,906.1180619422084,821049.9421779038,True
2022-02-01,2022-03-01,1,validation,1917.0,2374.7550633973883,2384.7633303869775,1695.545197349103,3062.6137860084245,-457.7550633973883,457.7550633973883,209539.69806594698,True
2022-02-01,2022-05-01,3,validation,1887.0,2359.3144537141243,2368.7129731813907,1235.3144421722045,3537.9103828186335,-472.3144537141243,472.3144537141243,223080.94318727165,True
2022-02-01,2022-08-01,6,validation,1717.0,2338.1918311571067,2343.7281283547936,741.8749506646011,3919.2839817426684,-621.1918311571067,621.1918311571067,385879.2910963193,True
2022-02-01,2023-02-01,12,validation,2219.0,2298.7562755744066,2321.135577441582,-82.08332440291188,4584.195792636735,-79.75627557440657,79.75627557440657,6361.063493500683,True
2022-03-01,2022-04-01,1,validation,1812.0,2304.6883884220933,2314.6688009680297,1627.5619101573955,2989.5885540211907,-492.68838842209334,492.68838842209334,242741.84808595953,True
2022-03-01,2022-06-01,3,validation,1854.0,2289.935875993115,2299.3164838583493,1173.2002302742533,3465.1323674748946,-435.93587599311513,435.93587599311513,190040.08797788466,True
2022-03-01,2022-09-01,6,validation,1779.0,2269.1018105059375,2274.6407875553864,677.2654265684866,3845.595092989958,-490.10181050593746,490.10181050593746,240199.78466119783,True
2022-03-01,2023-03-01,12,validation,2694.0,2230.3229258686647,2252.6561505268364,-140.84612805352322,4510.019232416868,463.6770741313353,463.6770741313353,214996.4290749958,True
2022-04-01,2022-05-01,1,validation,1887.0,1918.9328374870156,1928.8983273442095,1242.785016145765,2603.324708703699,-31.932837487015604,31.932837487015604,1019.7061099721491,True
2022-04-01,2022-07-01,3,validation,1817.0,1903.1944367413548,1912.579534973801,787.4411978594734,3076.7603214568126,-86.19443674135482,86.19443674135482,7429.480925159418,True
2022-04-01,2022-10-01,6,validation,1705.0,1882.142319718045,1887.7124000960332,291.77045685137534,3456.7203063030533,-177.14231971804497,177.14231971804497,31379.401435090065,True
2022-04-01,2023-04-01,12,validation,2761.0,1844.8295083966204,1867.186941867477,-519.3827714338669,4118.811065787806,916.1704916033796,916.1704916033796,839368.3696847782,True
2022-05-01,2022-06-01,1,validation,1854.0,1806.166034748809,1816.1042835564876,1131.9042238473087,2488.488953143241,47.8339652511911,47.8339652511911,2288.088231652158,True
2022-05-01,2022-08-01,3,validation,1717.0,1790.5598581069942,1799.9263146461174,677.9730729904437,2961.7920399912027,-73.55985810699417,73.55985810699417,5411.052724721116,True
2022-05-01,2022-11-01,6,validation,1806.0,1769.428963285685,1775.001171233668,183.0345711811442,3340.1902268236036,36.571036714314914,36.571036714314914,1337.4407263597693,True
2022-05-01,2023-05-01,12,validation,3491.0,1731.7974857139516,1754.1107657010218,-627.202361532235,3999.424443066269,1759.2025142860484,1759.2025142860484,3094793.4862703546,True
2022-06-01,2022-07-01,1,validation,1817.0,1878.8786503474507,1888.7893236640653,1206.4935992136432,2559.548459783961,-61.87865034745073,61.87865034745073,3828.967368822064,True
2022-06-01,2022-09-01,3,validation,1779.0,1866.4829320475076,1875.8196786248457,757.5926865679199,3034.4999456737705,-87.48293204750757,87.48293204750757,7653.263399628828,True
2022-06-01,2022-12-01,6,validation,1898.0,1848.6255742046314,1854.1796821359246,268.02314152580976,3414.779023564084,49.37442579536855,49.37442579536855,2437.8339226223557,True
2022-06-01,2023-06-01,12,validation,3724.0,1814.5394744338166,1836.7797139162215,-535.6382832012503,4076.2347023561338,1909.4605255661834,1909.4605255661834,3646039.4986954853,True
2022-07-01,2022-08-01,1,validation,1717.0,1848.2437099130293,1858.1268354693032,1177.6065720077877,2526.8969208421836,-131.2437099130293,131.2437099130293,17224.911391735386,True
2022-07-01,2022-10-01,3,validation,1705.0,1835.8346333391094,1845.1437103030805,730.2915227210474,3000.389049614424,-130.83463333910936,130.83463333910936,17117.701280979185,True
2022-07-01,2023-01-01,6,validation,2121.0,1818.0775670071064,1823.622892023065,242.0750078015209,3379.337624592674,302.9224329928936,302.9224329928936,91762.00041033412,True
2022-07-01,2023-07-01,12,validation,3765.0,1784.3059922340644,1806.4840750564413,-559.5120101315948,4039.0532510774165,1980.6940077659356,1980.6940077659356,3923148.752399884,True
2022-08-01,2022-09-01,1,validation,1779.0,1811.3788003301888,1821.2345317896206,1142.5029438068955,2488.1462148408723,-32.378800330188824,32.378800330188824,1048.386710822236,True
2022-08-01,2022-11-01,3,validation,1806.0,1799.0204297807275,1808.3028298875545,696.6225246979136,2960.31618954597,6.979570219272546,6.979570219272546,48.71440044575621,True
2022-08-01,2023-02-01,6,validation,2219.0,1781.3654158836823,1786.9022069066712,210.0891958801441,3337.6581429594917,437.6345841163177,437.6345841163177,191524.02921466233,True
2022-08-01,2023-08-01,12,validation,3600.0,1747.8642892546561,1769.981998085815,-589.5116212451603,3996.0364090738026,1852.1357107453439,1852.1357107453439,3430406.69101816,True
2022-09-01,2022-10-01,1,validation,1705.0,1714.2929258073736,1724.123544287483,1047.066939283169,2389.3866002460895,-9.29292580737365,9.29292580737365,86.35847006135118,True
2022-09-01,2022-12-01,3,validation,1898.0,1703.3347751654196,1712.5927612937878,604.1969464294331,2861.0627962241315,194.66522483458039,194.66522483458039,37894.54975989773,True
2022-09-01,2023-03-01,6,validation,2694.0,1687.3445644638957,1692.872707385754,120.26962547295103,3238.3833583708347,1006.6554355361043,1006.6554355361043,1013355.1658943838,True
2022-09-01,2023-09-01,12,validation,3540.0,1656.0846969519519,1678.1503259522215,-675.7707428450848,3896.8380261708917,1883.9153030480481,1883.9153030480481,3549136.8690586193,True
2022-10-01,2022-11-01,1,validation,1806.0,1772.0050006524407,1781.808807486222,1107.082667254029,2445.1930115880873,33.994999347559315,33.994999347559315,1155.6599806405582,True
2022-10-01,2023-01-01,3,validation,2121.0,1761.6330709690899,1770.8646075851882,665.4196223885177,2916.367429723525,359.3669290309101,359.3669290309101,129144.58968110719,True
2022-10-01,2023-04-01,6,validation,2761.0,1746.0979775820415,1751.6168307317703,183.8297466226051,3292.527054119946,1014.9020224179585,1014.9020224179585,1030026.1151080624,True
2022-10-01,2023-10-01,12,validation,3569.0,1715.3083887506625,1737.3125627099075,-609.6820512984212,3950.1743514901614,1853.6916112493375,1853.6916112493375,3436172.589616165,True
2022-11-01,2022-12-01,1,validation,1898.0,1701.736687821971,1711.5141667027913,1038.1903399446433,2373.2998156198296,196.26331217802908,196.26331217802908,38519.2877070905,True
2022-11-01,2023-02-01,3,validation,2219.0,1691.3975272711996,1700.601917087842,598.4633056291487,2842.6773487652104,527.6024727288004,527.6024727288004,278364.3692295446,True
2022-11-01,2023-05-01,6,validation,3491.0,1676.0819450946742,1681.591043506956,118.19976382595829,3218.05962423621,1814.9180549053258,1814.9180549053258,3293927.546021331,False
2022-11-01,2023-11-01,12,validation,3571.0,1645.7543275230269,1667.6973410861444,-672.9091489291337,3873.9702585655828,1925.2456724769731,1925.2456724769731,3706570.8993913126,True
2022-12-01,2023-01-01,1,validation,2121.0,1795.823298221191,1805.579396066503,1135.0925747066976,2465.5009389149463,325.17670177880905,325.17670177880905,105739.88737974451,True
2022-12-01,2023-03-01,3,validation,2694.0,1783.1943661962357,1792.3784155373733,692.372394972285,2931.9309155610476,910.8056338037643,910.8056338037643,829566.9025686767,True
2022-12-01,2023-06-01,6,validation,3724.0,1765.1983543763863,1770.694929406419,212.22767403304871,3302.632445941436,1958.8016456236137,1958.8016456236137,3836903.886897777,False
2022-12-01,2023-12-01,12,validation,4392.0,1731.5774165458963,1753.4638842357924,-581.0435899436997,3954.4554701970383,2660.422583454104,2660.422583454104,7077848.322552608,False
2023-01-01,2023-02-01,1,test,2219.0,1889.2156558062093,1898.9459722660617,1230.001482837482,2557.0802345724737,329.78434419379073,329.78434419379073,108757.71367532863,True
2023-01-01,2023-04-01,3,test,2761.0,1877.3467880875223,1886.503185820197,789.7846051599447,3022.9203788133054,883.6532119124777,883.6532119124777,780842.9989232381,True
2023-01-01,2023-07-01,6,test,3765.0,1860.1104432819009,1865.5961581048168,311.2839287605239,3393.5717741600693,1904.8895567180991,1904.8895567180991,3628604.223293676,False
2023-01-01,2024-01-01,12,test,4496.0,1827.184895270893,1849.0079789402903,-478.584543721572,4044.2374651284167,2668.8151047291067,2668.8151047291067,7122574.063230232,False
2023-02-01,2023-03-01,1,test,2694.0,2107.633548994512,2117.3459650997747,1450.5771037222712,2774.209108963291,586.3664510054882,586.3664510054882,343825.6148647716,True
2023-02-01,2023-05-01,3,test,3491.0,2094.9503096314966,2104.0858582023534,1009.4160906904286,3238.294895797421,1396.0496903685034,1396.0496903685034,1948954.7379779944,False
2023-02-01,2023-08-01,6,test,3600.0,2076.5478987368742,2082.021992924793,531.4732436020585,3606.5329988349044,1523.4521012631258,1523.4521012631258,2320906.304843033,True
2023-02-01,2024-02-01,12,test,4520.0,2041.8293325292002,2063.600654615447,-258.1234872498538,4255.066135783133,2478.1706674708,2478.1706674708,6141329.857112669,False
2023-03-01,2023-04-01,1,test,2761.0,2212.312345841628,2222.0000013576027,1555.6326599328988,2877.3698526819794,548.687654158372,548.687654158372,301058.14182581723,True
2023-03-01,2023-06-01,3,test,3724.0,2202.688367585244,2211.7996012571516,1121.252469098449,3342.7359591900904,1521.3116324147559,1521.3116324147559,2314389.0829204493,False
2023-03-01,2023-09-01,6,test,3540.0,2187.5522677628232,2193.0079988872026,645.9640287149756,3714.1386264423168,1352.4477322371768,1352.4477322371768,1829114.8684334822,True
2023-03-01,2024-03-01,12,test,4960.0,2156.2450080071253,2177.9467697176938,-136.70434463910442,4362.547709104851,2803.7549919928747,2803.7549919928747,7861042.055124965,False
2023-04-01,2023-05-01,1,test,3491.0,2672.6518477865234,2682.354467502418,2018.0847471507773,3337.3073946842924,818.3481522134766,818.3481522134766,669693.6982312115,False
2023-04-01,2023-07-01,3,test,3765.0,2659.5492936966402,2668.6805873687545,1576.0624002569862,3799.644153088959,1105.4507063033598,1105.4507063033598,1222021.264066597,True
2023-04-01,2023-10-01,6,test,3569.0,2639.9002816042876,2645.3584715948787,1097.6085666835013,4164.76927450317,929.0997183957124,929.0997183957124,863226.2867229922,True
2023-04-01,2024-04-01,12,test,5471.0,2602.1154488180887,2623.8601769108623,304.75758749428155,4807.064458340025,2868.8845511819113,2868.8845511819113,8230498.568010237,False
