date,value_raw,value_standardized,country,country_code,source_provider,source_file_name,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2018-10-01,1874546537.341762,1874.5465373417621,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2018-11-01,1833257726.483388,1833.2577264833878,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2018-12-01,2067607041.418349,2067.607041418349,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-01-01,2033033198.891983,2033.033198891983,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-02-01,1879349206.920075,1879.349206920075,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-03-01,1972040676.976221,1972.040676976221,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-04-01,2087067422.295916,2087.067422295916,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-05-01,2089004989.132566,2089.004989132566,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-06-01,1695942260.112366,1695.942260112366,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-07-01,1881401543.556205,1881.401543556205,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-08-01,1855511425.517452,1855.511425517452,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-09-01,1764150742.997905,1764.1507429979051,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-10-01,2018023042.155309,2018.023042155309,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-11-01,2005550960.346875,2005.550960346875,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2019-12-01,1987323323.115305,1987.323323115305,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-01-01,1971250515.102023,1971.250515102023,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-02-01,2135545877.307677,2135.545877307677,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-03-01,1804511123.282407,1804.511123282407,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-04-01,953607732.7701696,953.6077327701696,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-05-01,1394271322.263172,1394.271322263172,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-06-01,1594712275.661976,1594.712275661976,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-07-01,1998127208.849379,1998.127208849379,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-08-01,1581354866.88411,1581.35486688411,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-09-01,1885296171.181289,1885.2961711812889,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-10-01,2100221790.462783,2100.2217904627832,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-11-01,2168950182.004621,2168.950182004621,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2020-12-01,2363213752.86613,2363.2137528661297,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2021-01-01,2142322798.900922,2142.322798900922,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2021-02-01,2066147397.899931,2066.147397899931,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2021-03-01,2362752813.781449,2362.752813781449,pakistan,PAK,imf,,https://api.imf.org/external/sdmx/2.1/data/ITG/PAK.XG.FOB_USD.M?detail=full&startPeriod=2000-01,PAK,XG,FOB_USD,M
2021-04-01,2219.0,2219.0,pakistan,PAK,pbs,summary_april_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_april_2021.pdf,,,,
2021-05-01,1671.0,1671.0,pakistan,PAK,pbs,summary_may_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_may_2021.pdf,,,,
2021-06-01,2729.0,2729.0,pakistan,PAK,pbs,summary_june_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_june_2021.pdf,,,,
2021-07-01,2340.0,2340.0,pakistan,PAK,pbs,summary_july_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_july_2021.pdf,,,,
2021-08-01,2248.0,2248.0,pakistan,PAK,pbs,summary_august_revised_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_august_revised_2021.pdf,,,,
2021-09-01,2410.0,2410.0,pakistan,PAK,pbs,summary_september_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_september_2021.pdf,,,,
2021-10-01,2466.0,2466.0,pakistan,PAK,pbs,summary_october_2021.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_october_2021.pdf,,,,
2021-12-01,2765.0,2765.0,pakistan,PAK,pbs,summary_december_2021_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_december_2021_revised.pdf,,,,
2022-01-01,2618.0,2618.0,pakistan,PAK,pbs,summary_january_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_january_2022_revised.pdf,,,,
2022-02-01,2820.0,2820.0,pakistan,PAK,pbs,summary_february_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_february_2022_revised.pdf,,,,
2022-03-01,2782.0,2782.0,pakistan,PAK,pbs,summary_march_2022.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/summary_march_2022.pdf,,,,
2022-04-01,2897.0,2897.0,pakistan,PAK,pbs,Summary_April_2022.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2022.pdf,,,,
2022-05-01,2626.0,2626.0,pakistan,PAK,pbs,Summary_May_2022.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2022.pdf,,,,
2022-06-01,2918.0,2918.0,pakistan,PAK,pbs,Summary_June_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_June_2022_revised.pdf,,,,
2022-07-01,2254.0,2254.0,pakistan,PAK,pbs,Summary_July_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_July_2022_revised.pdf,,,,
2022-08-01,2482.0,2482.0,pakistan,PAK,pbs,Summary_August_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_August_2022_revised.pdf,,,,
2022-09-01,2446.0,2446.0,pakistan,PAK,pbs,Summary_September_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_September_2022_revised.pdf,,,,
2022-10-01,2384.0,2384.0,pakistan,PAK,pbs,Summary_October_2022_revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_October_2022_revised.pdf,,,,
2022-11-01,2391.0,2391.0,pakistan,PAK,pbs,Summary_November_2022_Revised-1.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_November_2022_Revised-1.pdf,,,,
2022-12-01,2313.0,2313.0,pakistan,PAK,pbs,Summary_December_2022_Revised-1.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_December_2022_Revised-1.pdf,,,,
2023-01-01,2244.0,2244.0,pakistan,PAK,pbs,Summary_January_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_January_2023_Revised.pdf,,,,
2023-02-01,2191.0,2191.0,pakistan,PAK,pbs,Summary_Feb_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_Feb_2023_Revised.pdf,,,,
2023-03-01,2372.0,2372.0,pakistan,PAK,pbs,Summary_March_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_March_2023_Revised.pdf,,,,
2023-04-01,2137.0,2137.0,pakistan,PAK,pbs,Summary_April_2023.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2023.pdf,,,,
2023-05-01,2200.0,2200.0,pakistan,PAK,pbs,Summary_May_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2023_Revised.pdf,,,,
2023-06-01,2356.0,2356.0,pakistan,PAK,pbs,Summary_June_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_June_2023_Revised.pdf,,,,
2023-07-01,2068.0,2068.0,pakistan,PAK,pbs,Summary_July_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_July_2023_Revised.pdf,,,,
2023-08-01,2366.0,2366.0,pakistan,PAK,pbs,Summary_August_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_August_2023_Revised.pdf,,,,
2023-09-01,2476.0,2476.0,pakistan,PAK,pbs,Summary_Sep_2023_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_Sep_2023_Revised.pdf,,,,
2023-10-01,2690.0,2690.0,pakistan,PAK,pbs,Summary_October_2023_updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_October_2023_updated.pdf,,,,
2023-11-01,2573.0,2573.0,pakistan,PAK,pbs,Summary_November_2023_updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_November_2023_updated.pdf,,,,
2023-12-01,2822.0,2822.0,pakistan,PAK,pbs,Summary_Dec_2023_updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_Dec_2023_updated.pdf,,,,
2024-01-01,2790.0,2790.0,pakistan,PAK,pbs,Summary_January_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_January_2024.pdf,,,,
2024-02-01,2583.0,2583.0,pakistan,PAK,pbs,Summary_February_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_February_2024.pdf,,,,
2024-03-01,2572.0,2572.0,pakistan,PAK,pbs,Summary_March_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_March_2024.pdf,,,,
2024-04-01,2352.0,2352.0,pakistan,PAK,pbs,Summary_April_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2024.pdf,,,,
2024-05-01,2840.0,2840.0,pakistan,PAK,pbs,Summary_May_2024_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2024_Revised.pdf,,,,
2024-06-01,2560.0,2560.0,pakistan,PAK,pbs,Summary_June_2024_Revised-2.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_June_2024_Revised-2.pdf,,,,
2024-07-01,2307.0,2307.0,pakistan,PAK,pbs,Summary_July_2024_Revised-1.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_July_2024_Revised-1.pdf,,,,
2024-08-01,2762.0,2762.0,pakistan,PAK,pbs,Summary_August_2024_Updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_August_2024_Updated.pdf,,,,
2024-09-01,2840.0,2840.0,pakistan,PAK,pbs,Summary_September_2024_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_September_2024_Revised.pdf,,,,
2024-10-01,2975.0,2975.0,pakistan,PAK,pbs,Summary_October_2024.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_October_2024.pdf,,,,
2024-11-01,2833.0,2833.0,pakistan,PAK,pbs,Summary_November_2024_Updated.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_November_2024_Updated.pdf,,,,
2024-12-01,2919.0,2919.0,pakistan,PAK,pbs,Summary_December_2024_Revised.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_December_2024_Revised.pdf,,,,
2025-01-01,2953.0,2953.0,pakistan,PAK,pbs,Revised_Summary_January_2025.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_January_2025.pdf,,,,
2025-02-01,2491.0,2491.0,pakistan,PAK,pbs,Revised_Summary_February_2025.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_February_2025.pdf,,,,
2025-03-01,2646.0,2646.0,pakistan,PAK,pbs,Summary_March_2025_Revised-2.pdf,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_March_2025_Revised-2.pdf,,,,
2025-04-01,2178.0,2178.0,pakistan,PAK,pbs,Summary_April_2025_Revised.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_April_2025_Revised.xlsx,,,,
2025-05-01,2672.0,2672.0,pakistan,PAK,pbs,Summary_May_2025_Revised.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Summary_May_2025_Revised.xlsx,,,,
2025-06-01,2477.0,2477.0,pakistan,PAK,pbs,Revised_Summary-_June_2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary-_June_2025.xlsx,,,,
2025-07-01,2686.0,2686.0,pakistan,PAK,pbs,Revised_Summary_July_2025-2.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_July_2025-2.xlsx,,,,
2025-08-01,2417.0,2417.0,pakistan,PAK,pbs,Revised_Summary_August_2025-1.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_August_2025-1.xlsx,,,,
2025-09-01,2500.0,2500.0,pakistan,PAK,pbs,Revised_Summary_September_2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_September_2025.xlsx,,,,
2025-10-01,2849.0,2849.0,pakistan,PAK,pbs,Revised_Summary_October-2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_October-2025.xlsx,,,,
2025-11-01,2421.0,2421.0,pakistan,PAK,pbs,Revised_Summary_November-2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_November-2025.xlsx,,,,
2025-12-01,2269.0,2269.0,pakistan,PAK,pbs,Revised_Summary_December-2025.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_December-2025.xlsx,,,,
2026-01-01,3056.0,3056.0,pakistan,PAK,pbs,Revised_Summary_January-2026.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_January-2026.xlsx,,,,
2026-02-01,2278.0,2278.0,pakistan,PAK,pbs,Revised_Summary_February-2026.xlsx,https://www.pbs.gov.pk/wp-content/uploads/2020/07/Revised_Summary_February-2026.xlsx,,,,
