date,gross_reserves_usd_m,exports_usd_m,imports_usd_m,usd_lcy,m2_lcy_m,country,country_code,trade_balance_usd_m,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2004-08-01,18080.1587947976,,,2.977,,argentina,ARG,,,-8.478735629279981,-0.04687326845383977
2004-09-01,18236.45882807005,,,2.961,,argentina,ARG,,,156.30003327244776,0.8644837417988827
2004-10-01,18607.8159704279,,,2.95,,argentina,ARG,,,371.35714235785053,2.036344587833283
2004-11-01,18983.876320841548,,,2.924,,argentina,ARG,,,376.06035041364885,2.0209805976762363
2004-12-01,19659.5918039788,,,2.959,,argentina,ARG,,,675.7154831372536,3.559417853957547
2005-01-01,20149.245586742378,,,2.904,,argentina,ARG,,,489.6537827635766,2.4906609844487004
2005-02-01,20798.344852703813,,,2.918,,argentina,ARG,,,649.0992659614349,3.2214569184095154
2005-03-01,20339.394603523047,,,2.897,,argentina,ARG,,,-458.95024918076524,-2.206667176792687
2005-04-01,20908.22433148847,,,2.89,,argentina,ARG,,,568.8297279654216,2.796689572397071
2005-05-01,22108.25137758871,,,2.863,,argentina,ARG,,,1200.02704610024,5.7394976592678
2005-06-01,23054.26206505814,,,2.867,,argentina,ARG,,,946.010687469432,4.278993717379254
2005-07-01,25105.35025211756,,,2.841,,argentina,ARG,,,2051.0881870594203,8.896785250689598
2005-08-01,25250.598231796812,,,2.891,,argentina,ARG,,,145.24797967925042,0.578553886803479
2005-09-01,25616.69024490466,,,2.89,,argentina,ARG,,,366.0920131078492,1.4498350088468337
2005-10-01,26559.661758075297,,,2.982,,argentina,ARG,,,942.9715131706362,3.6810825448388984
2005-11-01,26522.179355321998,,,2.946,,argentina,ARG,,,-37.48240275329954,-0.14112530157468495
2005-12-01,28081.718501557898,,,3.012,,argentina,ARG,,,1559.5391462359003,5.880131965561719
2006-01-01,19675.88241194997,3188.0,2324.0,3.047,,argentina,ARG,864.0,,-8405.836089607928,-29.93348177442059
2006-02-01,20521.94883589175,3090.0,2326.0,3.054,,argentina,ARG,764.0,,846.066423941782,4.300017687785784
2006-03-01,21548.92731479734,3648.0,2722.0,3.062,,argentina,ARG,926.0,,1026.9784789055884,5.004293145441729
2006-04-01,22374.979921489423,3925.0,2545.0,3.028,,argentina,ARG,1380.0,,826.0526066920829,3.833381562918192
2006-05-01,24175.91424514727,4181.0,2826.0,3.065,,argentina,ARG,1355.0,,1800.934323657846,8.048875708389748
2006-06-01,25491.051479546248,3848.0,2859.0,3.066,,argentina,ARG,989.0,,1315.1372343989788,5.439865566461299
2006-07-01,26218.52091542566,3817.0,2852.0,3.052,,argentina,ARG,965.0,,727.4694358794113,2.8538227874323807
2006-08-01,27364.915048987357,4246.0,3281.0,3.077,,argentina,ARG,965.0,,1146.3941335616983,4.372459214078761
2006-09-01,28012.067153993223,4048.0,3169.0,3.084,,argentina,ARG,879.0,,647.1521050058655,2.3648971825688703
2006-10-01,29045.9926835766,4204.0,3255.0,3.069,,argentina,ARG,949.0,,1033.9255295833755,3.691000467403871
2006-11-01,30318.23365171504,4110.0,3237.0,3.048,,argentina,ARG,873.0,,1272.2409681384415,4.380091195360669
2006-12-01,32022.29711298058,4241.0,2756.0,3.042,,argentina,ARG,1485.0,,1704.0634612655413,5.6205895133641715
2007-01-01,33720.504918399216,3390.0,2951.0,3.087,,argentina,ARG,439.0,,1698.207805418635,5.303204199958067
2007-02-01,34909.131724907726,3587.0,2791.0,3.08,,argentina,ARG,796.0,,1188.6268065085096,3.5249377474770416
2007-03-01,36815.614201791075,4173.0,3422.0,3.08,,argentina,ARG,751.0,,1906.4824768833496,5.4612715432365455
2007-04-01,38590.68059089544,4299.0,3061.0,3.07,,argentina,ARG,1238.0,,1775.066389104366,4.821504211161609
2007-05-01,40568.59791031481,4856.0,3542.0,3.057,,argentina,ARG,1314.0,,1977.9173194193718,5.125375580668079
2007-06-01,43121.42198130394,4521.0,3579.0,3.073,,argentina,ARG,942.0,,2552.824070989125,6.29261104027472
2007-07-01,44161.943757258014,4614.0,4126.0,3.101,,argentina,ARG,488.0,,1040.5217759540756,2.4130043216228136
2007-08-01,43137.89024393309,4922.0,4606.0,3.136,,argentina,ARG,316.0,,-1024.0535133249214,-2.3188596927566585
2007-09-01,42878.97648376024,4828.0,3963.0,3.13,,argentina,ARG,865.0,,-258.91376017285074,-0.6002003313299809
2007-10-01,42982.893560711695,5581.0,4400.0,3.122,,argentina,ARG,1181.0,,103.91707695145305,0.24234971417942397
2007-11-01,44865.60786343542,5424.0,4384.0,3.125,,argentina,ARG,1040.0,,1882.7143027237253,4.380147883865626
2007-12-01,46149.45685578023,5787.0,3881.0,3.129,,argentina,ARG,1906.0,,1283.848992344807,2.8615437380290487
2008-01-01,47637.98960684688,5818.0,4479.0,3.138,,argentina,ARG,1339.0,,1488.5327510666539,3.225461040025679
2008-02-01,49245.066816061735,5226.0,4210.0,3.141,,argentina,ARG,1016.0,,1607.0772092148545,3.3735202145975363
2008-03-01,50449.21729716752,4991.0,4163.0,3.148,,argentina,ARG,828.0,,1204.150481105782,2.445220524531888
2008-04-01,50197.59318632712,5846.0,4930.0,3.144,,argentina,ARG,916.0,,-251.62411084039923,-0.49876712528209577
2008-05-01,48533.32661383225,6240.0,5200.0,3.079,,argentina,ARG,1040.0,,-1664.2665724948674,-3.3154310134299037
2008-06-01,47488.00435964707,5407.0,5196.0,3.005,,argentina,ARG,211.0,,-1045.3222541851792,-2.153823624130591
2008-07-01,47502.64262137282,7011.0,6047.0,3.024,,argentina,ARG,964.0,,14.638261725747725,0.030825177690951833
2008-08-01,47004.549473445055,7367.0,5159.0,3.01,,argentina,ARG,2208.0,,-498.0931479277642,-1.0485588178701821
2008-09-01,47073.72406780689,6919.0,5311.0,3.115,,argentina,ARG,1608.0,,69.17459436183708,0.14716574275628336
2008-10-01,44753.73560957431,6061.0,5129.0,3.368,,argentina,ARG,932.0,,-2319.988458232583,-4.928414957972683
2008-11-01,45973.64170044276,4903.0,4182.0,3.353,,argentina,ARG,721.0,,1219.9060908684478,2.72581958634861
2008-12-01,46385.380206980146,4231.0,3457.0,3.433,,argentina,ARG,774.0,,411.7385065373892,0.8955968927156555
2009-01-01,47083.01146849314,3715.0,2760.0,3.468,,argentina,ARG,955.0,,697.6312615129937,1.5039895294595818
2009-02-01,47123.103317936446,3945.0,2663.0,3.547,,argentina,ARG,1282.0,,40.09184944330627,0.08515141277685156
2009-03-01,46543.65005605375,4264.0,2888.0,3.7,,argentina,ARG,1376.0,,-579.4532618826925,-1.229658534950806
2009-04-01,46356.12855335842,5052.0,2777.0,3.694,,argentina,ARG,2275.0,,-187.52150269533013,-0.40289384796743377
2009-05-01,46628.4294249573,5203.0,2660.0,3.729,,argentina,ARG,2543.0,,272.30087159887626,0.5874107266861994
2009-06-01,46045.89107559091,5211.0,3619.0,3.777,,argentina,ARG,1592.0,,-582.5383493663903,-1.2493201176846713
2009-07-01,46135.496045643915,4925.0,3589.0,3.81,,argentina,ARG,1336.0,,89.60497005300567,0.19459927467992966
2009-08-01,47516.34148183938,4352.0,3255.0,3.831,,argentina,ARG,1097.0,,1380.8454361954646,2.993021761008774
2009-09-01,48068.0603296382,4531.0,3666.0,3.823,,argentina,ARG,865.0,,551.7188477988238,1.1611139043810725
2009-10-01,48929.019576142615,4808.0,3656.0,3.799,,argentina,ARG,1152.0,,860.9592465044116,1.791125418001438
2009-11-01,49803.30748219724,4872.0,3651.0,3.791,,argentina,ARG,1221.0,,874.2879060546256,1.786849427248538
2009-12-01,48006.9886353253,4794.0,3602.0,3.78,,argentina,ARG,1192.0,,-1796.3188468719381,-3.60682640909753
2010-01-01,48156.48851837538,4408.0,3209.0,3.83,316742.58,argentina,ARG,1199.0,82700.41253263708,149.4998830500772,0.31141274905976957
2010-02-01,47780.5443512361,3959.0,3455.0,3.87,317642.502,argentina,ARG,504.0,82078.16589147286,-375.94416713927785,-0.7806718859823536
2010-03-01,47461.0883002489,4687.0,4403.0,3.858,322533.042,argentina,ARG,284.0,83601.09953343701,-319.4560509872026,-0.6685902291921786
2010-04-01,48136.889529166285,6208.0,4101.0,3.868,330570.545,argentina,ARG,2107.0,85462.91235780765,675.8012289173857,1.423905883999388
2010-05-01,48971.58804493511,6503.0,4575.0,3.909,337907.223,argentina,ARG,1928.0,86443.3929393707,834.698515768825,1.7340100782022416
2010-06-01,49446.85167592883,6369.0,5151.0,3.911,352581.54,argentina,ARG,1218.0,90151.25031961134,475.2636309937225,0.9704885015320075
2010-07-01,51288.33836853285,5984.0,5291.0,3.92,361090.276,argentina,ARG,693.0,92114.86632653062,1841.4866926040195,3.724173795073926
2010-08-01,50544.26516447088,6383.0,5355.0,3.93,368723.247,argentina,ARG,1028.0,93822.70916030533,-744.0732040619696,-1.4507648867768452
2010-09-01,51432.89821372668,6375.0,5337.0,3.94,380099.644,argentina,ARG,1038.0,96471.99086294416,888.6330492557972,1.7581283383271806
2010-10-01,52180.81610283676,5899.0,4951.0,3.937,388152.384,argentina,ARG,948.0,98590.90271780544,747.9178891100819,1.454162442882656
2010-11-01,51986.16614126635,5915.0,5576.0,3.968,397940.058,argentina,ARG,339.0,100287.31300403226,-194.64996157040878,-0.3730297379535008
2010-12-01,52207.549724092794,5484.0,5389.0,3.956,422751.817,argentina,ARG,95.0,106863.45222446916,221.38358282644185,0.42585095085654334
2011-01-01,52612.48867928431,5185.0,4889.0,3.988,426198.862,argentina,ARG,296.0,106870.32647943831,404.93895519151556,0.775632944529181
2011-02-01,52352.740826174915,5398.0,4764.0,4.01,432670.031,argentina,ARG,634.0,107897.7633416459,-259.7478531093948,-0.4936999933471409
2011-03-01,51360.24750171132,6098.0,5642.0,4.034,439971.034,argentina,ARG,456.0,109065.70004957859,-992.4933244635977,-1.895781020823606
2011-04-01,51961.04107895114,7043.0,5533.0,4.06,451667.863,argentina,ARG,1510.0,111248.24211822661,600.7935772398196,1.169763789046785
2011-05-01,52113.229303936176,7933.0,6490.0,4.07,460344.121,argentina,ARG,1443.0,113106.66363636362,152.1882249850387,0.29288909888045556
2011-06-01,51696.86899833619,7817.0,6705.0,4.09,479629.904,argentina,ARG,1112.0,117268.92518337409,-416.3603055999847,-0.7989531855177812
2011-07-01,51922.45936449901,7226.0,6859.0,4.125,489726.708,argentina,ARG,367.0,118721.62618181818,225.5903661628181,0.43637142932211326
2011-08-01,49999.893087366625,8328.0,7671.0,4.18,494945.52,argentina,ARG,657.0,118408.01913875599,-1922.5662771323841,-3.7027642770845026
2011-09-01,48582.66403470092,7718.0,6889.0,4.185,499928.762,argentina,ARG,829.0,119457.2908004779,-1417.2290526657016,-2.834464166131967
2011-10-01,47513.50783719078,7435.0,6303.0,4.216,506055.327,argentina,ARG,1132.0,120032.0984345351,-1069.156197510143,-2.200694874917686
2011-11-01,46048.07401413133,6493.0,6230.0,4.261,503876.813,argentina,ARG,263.0,118253.18305562074,-1465.4338230594512,-3.0842467537460894
2011-12-01,46265.80052588065,6306.0,5987.0,4.284,531401.31,argentina,ARG,319.0,124043.25630252103,217.72651174932253,0.4728243610851335
2012-01-01,46598.57033387916,5399.0,5364.0,4.317,535835.361,argentina,ARG,35.0,124122.15913829049,332.7698079985057,0.7192565657917482
2012-02-01,46735.00383224732,6005.0,4725.0,4.355,543274.032,argentina,ARG,1280.0,124747.19448909299,136.43349836816196,0.2927847300692177
2012-03-01,47264.380260057136,6200.0,5147.0,4.359,557134.418,argentina,ARG,1053.0,127812.43817389308,529.376427809817,1.1327193418234849
2012-04-01,47816.093233310115,6715.0,4770.0,4.397,572420.261,argentina,ARG,1945.0,130184.2758699113,551.7129732529793,1.1672912460024998
2012-05-01,46955.49450602242,7081.0,5987.0,4.451,582839.716,argentina,ARG,1094.0,130945.79105818919,-860.5987272876955,-1.7998097901653298
2012-06-01,46329.23477062928,6822.0,6034.0,4.525,603567.347,argentina,ARG,788.0,133385.04906077345,-626.2597353931415,-1.333730465372518
2012-07-01,46824.19229955726,7655.0,6345.0,4.575,615160.621,argentina,ARG,1310.0,134461.33792349728,494.9575289279819,1.068348163699362
2012-08-01,45073.34126596318,7451.0,6276.0,4.618,627418.062,argentina,ARG,1175.0,135863.59073191858,-1750.851033594081,-3.73920178354179
2012-09-01,45025.6165273288,6803.0,5855.0,4.677,639537.519,argentina,ARG,948.0,136740.97049390635,-47.72473863438063,-0.1058824069703923
2012-10-01,45277.20467901984,6889.0,6257.0,4.746,654327.015,argentina,ARG,632.0,137869.15613147913,251.58815169103764,0.5587667001479835
2012-11-01,45225.9875917826,6649.0,5779.0,4.835,670946.027,argentina,ARG,870.0,138768.56814891417,-51.21708723723714,-0.11311892507571697
2012-12-01,43223.27086384301,6313.0,5437.0,4.898,716870.11,argentina,ARG,876.0,146359.7611269906,-2002.7167279395871,-4.42824321718841
2013-01-01,42473.833077551135,5383.0,5358.0,4.965,716431.045,argentina,ARG,25.0,144296.28298086606,-749.4377862918773,-1.7338756908348518
2013-02-01,41588.42137070857,4906.0,5175.0,5.026,720388.752,argentina,ARG,-269.0,143332.42180660565,-885.4117068425621,-2.084605138476503
2013-03-01,40405.38906151677,6160.0,5619.0,5.102,734472.234,argentina,ARG,541.0,143957.7095256762,-1183.0323091918035,-2.8446194161748872
2013-04-01,39491.19580171308,6895.0,6193.0,5.175,747020.886,argentina,ARG,702.0,144351.86202898552,-914.1932598036874,-2.262552795647721
2013-05-01,38536.10417666284,8393.0,7028.0,5.264,761478.186,argentina,ARG,1365.0,144657.71010638296,-955.0916250502414,-2.4184925415928094
2013-06-01,36906.42700994063,7483.0,6643.0,5.375,795203.255,argentina,ARG,840.0,147944.791627907,-1629.6771667222129,-4.228961908684925
2013-07-01,37017.085158019596,6931.0,6988.0,5.485,807576.316,argentina,ARG,-57.0,147233.6036463081,110.65814807896822,0.2998343568971329
2013-08-01,36569.102764525094,7200.0,7074.0,5.652,821575.107,argentina,ARG,126.0,145360.06847133758,-447.9823934945016,-1.2102044004333123
2013-09-01,34702.13870782862,6545.0,6029.0,5.775,843486.533,argentina,ARG,516.0,146058.27411255412,-1866.9640566964736,-5.105304520918064
2013-10-01,33190.38429301315,6027.0,6831.0,5.892,855152.7,argentina,ARG,-804.0,145137.932790224,-1511.7544148154702,-4.356372463217739
2013-11-01,30736.270520955157,5090.0,6092.0,6.121,866939.334,argentina,ARG,-1002.0,141633.61117464467,-2454.1137720579936,-7.3940504888176495
2013-12-01,30533.91965062638,4951.0,5412.0,6.501,910614.093,argentina,ARG,-461.0,140072.92616520534,-202.3508703287771,-0.6583455536377403
2014-01-01,27727.55444312286,4275.0,5649.0,7.89,914201.47,argentina,ARG,-1374.0,115868.37389100126,-2806.3652075035207,-9.190975936317269
2014-02-01,27517.516466920923,4648.0,5537.0,7.824,919328.459,argentina,ARG,-889.0,117501.0811605317,-210.03797620193654,-0.7575063160827455
2014-03-01,26988.088214728432,4913.0,5390.0,7.952,930315.002,argentina,ARG,-477.0,116991.32318913481,-529.4282521924906,-1.9239681489022553
2014-04-01,28171.04350076604,6479.0,5656.0,7.952,949917.817,argentina,ARG,823.0,119456.46592052314,1182.9552860376098,4.383249664168609
2014-05-01,28536.68176490416,7179.0,5777.0,8.03,973304.914,argentina,ARG,1402.0,121208.58206724783,365.63826413811694,1.297922329814205
2014-06-01,29214.098057829447,7204.0,5848.0,8.083,1014376.584,argentina,ARG,1356.0,125495.06173450452,677.4162929252889,2.3738439476113538
2014-07-01,28980.29565807631,6417.0,6145.0,8.17,1034299.493,argentina,ARG,272.0,126597.24516523868,-233.80239975313816,-0.8003067535760522
2014-08-01,28570.93597344646,6420.0,5644.0,8.351,1054637.328,argentina,ARG,776.0,126288.74721590227,-409.35968462984965,-1.412544887256073
2014-09-01,27863.8520602383,5685.0,5644.0,8.38,1074305.201,argentina,ARG,41.0,128198.7113365155,-707.0839132081601,-2.4748363647075333
2014-10-01,28060.96411184105,5794.0,5494.0,8.445,1087957.173,argentina,ARG,300.0,128828.55808170514,197.1120516027513,0.7074113484977662
2014-11-01,28907.95699695827,4889.0,4651.0,8.48,1112224.294,argentina,ARG,238.0,131158.52523584905,846.992885117219,3.0184026526722585
2014-12-01,31410.81326952394,4502.0,4300.0,8.51,1182398.044,argentina,ARG,202.0,138942.19083431258,2502.85627256567,8.658018526971745
2015-01-01,31401.12016519922,3796.0,4363.0,8.595,1179442.707,argentina,ARG,-567.0,137224.28237347293,-9.69310432472048,-0.030859131986005206
2015-02-01,31432.77347424144,3872.0,4085.0,8.68,1208958.348,argentina,ARG,-213.0,139280.91566820277,31.653309042219917,0.10080312063931451
2015-03-01,31469.85498775342,4381.0,5059.0,8.77,1244065.226,argentina,ARG,-678.0,141854.64378563286,37.08151351198103,0.11797086102620646
2015-04-01,33872.19418187493,5155.0,4933.0,8.86,1286873.61,argentina,ARG,222.0,145245.32844243795,2402.3391941215123,7.63377904047029
2015-05-01,33270.24755413466,5206.0,5003.0,8.945,1318005.845,argentina,ARG,203.0,147345.5388485187,-601.9466277402753,-1.7771114103448893
2015-06-01,33835.63291500315,6046.0,5707.0,9.04,1389898.75,argentina,ARG,339.0,153749.86172566374,565.3853608684949,1.6993722693182445
2015-07-01,33907.94427414571,5569.0,5801.0,9.145,1417790.199,argentina,ARG,-232.0,155034.46681246583,72.3113591425572,0.21371362942790295
2015-08-01,33578.44189598016,5136.0,5605.0,9.25,1433340.628,argentina,ARG,-469.0,154955.74356756758,-329.50237816554727,-0.9717556909422775
2015-09-01,33232.59743853742,5162.0,5487.0,9.375,1465827.256,argentina,ARG,-325.0,156354.90730666666,-345.84445744274126,-1.029959813245962
2015-10-01,26937.68210854148,5033.0,5058.0,9.505,1488129.106,argentina,ARG,-25.0,156562.7675960021,-6294.91532999594,-18.941990139766162
2015-11-01,25571.30437329315,3999.0,4700.0,9.645,1522056.711,argentina,ARG,-701.0,157807.84976671851,-1366.3777352483303,-5.072365653966471
2015-12-01,25520.56558048944,3429.0,4404.0,13.1,1648856.767,argentina,ARG,-975.0,125866.92877862595,-50.73879280370966,-0.19842082383838555
2016-01-01,30067.849623715938,3881.0,4123.0,13.78,1663306.355,argentina,ARG,-242.0,120704.3798984035,4547.284043226497,17.818116251713924
2016-02-01,28402.68500355284,4141.0,4096.0,15.7,1701027.678,argentina,ARG,45.0,108345.7119745223,-1665.1646201630974,-5.5380236398738125
2016-03-01,29549.12361453109,4421.0,4556.0,14.6,1713577.772,argentina,ARG,-135.0,117368.34054794522,1146.43861097825,4.036374064053616
2016-04-01,34353.54120436513,4740.0,4423.0,14.3,1714702.506,argentina,ARG,317.0,119909.26615384615,4804.41758983404,16.259086572271197
2016-05-01,30141.33219435205,5383.0,4874.0,14.0,1740108.007,argentina,ARG,509.0,124293.42907142857,-4212.209010013081,-12.261353159941068
2016-06-01,30519.35365423943,5305.0,5046.0,15.0,1862857.075,argentina,ARG,259.0,124190.47166666666,378.021459887379,1.2541630789571157
2016-07-01,32520.42434382633,5002.0,4718.0,15.0,1903250.474,argentina,ARG,284.0,126883.36493333333,2001.0706895869007,6.556726961709214
2016-08-01,31146.70487142867,5764.0,5174.0,14.9,1939525.656,argentina,ARG,590.0,130169.50711409395,-1373.7194723976609,-4.224174499919919
2016-09-01,29951.928834551312,5050.0,4741.0,15.3,1972399.591,argentina,ARG,309.0,128915.00594771242,-1194.776036877356,-3.8359628789283007
2016-10-01,37135.50749741664,4737.0,4783.0,15.2,2073865.021,argentina,ARG,-46.0,136438.48822368422,7183.5786628653295,23.983693012046192
2016-11-01,37077.16035261459,4837.0,4723.0,15.9,2188186.604,argentina,ARG,114.0,137621.7989937107,-58.347144802050025,-0.15711955681798617
2016-12-01,38414.518491613184,4649.0,4595.0,15.9,2334518.369,argentina,ARG,54.0,146825.05465408805,1337.358138998592,3.60695944964482
2017-01-01,46954.563608179196,4291.0,4344.0,15.9,2298884.137,argentina,ARG,-53.0,144583.90798742138,8540.045116566012,22.231295489049295
2017-02-01,50661.412636350564,3899.0,4117.0,15.5,2376637.88,argentina,ARG,-218.0,153331.47612903226,3706.8490281713675,7.894544732869502
2017-03-01,50770.56139035196,4565.0,5475.0,15.4,2379843.449,argentina,ARG,-910.0,154535.28889610388,109.14875400139863,0.21544751384030558
2017-04-01,48110.59817058325,4867.0,4973.0,15.4,2422641.712,argentina,ARG,-106.0,157314.39688311686,-2659.9632197687097,-5.239184178637402
2017-05-01,46297.16768367129,5493.0,6064.0,16.1,2456323.048,argentina,ARG,-571.0,152566.64894409938,-1813.430486911966,-3.769295240275705
2017-06-01,47840.195375896874,5158.0,5898.0,16.6,2548077.551,argentina,ARG,-740.0,153498.6476506024,1543.027692225587,3.3328770839037736
2017-07-01,47490.87240305342,5304.0,6043.0,17.65,2612953.307,argentina,ARG,-739.0,148042.68028328614,-349.3229728434526,-0.7301871785821534
2017-08-01,49240.290916762286,5272.0,6317.0,17.3,2613650.752,argentina,ARG,-1045.0,151078.07815028902,1749.4185137088643,3.6836942030915143
2017-09-01,50169.07224712574,5268.0,5968.0,17.3,8046910.618,argentina,ARG,-700.0,465139.34208092483,928.7813303634539,1.886222264473414
2017-10-01,51687.77636952243,5281.0,6209.0,17.65,2706251.007,argentina,ARG,-928.0,153328.6689518414,1518.704122396688,3.027172029244962
2017-11-01,54721.66674447711,4668.0,6163.0,17.3,2789106.026,argentina,ARG,-1495.0,161220.00150289017,3033.8903749546807,5.86964769632381
2017-12-01,55314.409205218886,4578.0,5366.0,18.6,3037661.976,argentina,ARG,-788.0,163315.15999999997,592.7424607417779,1.0831951875837298
2018-01-01,62397.71472359036,4810.0,5743.0,19.6,2973193.159,argentina,ARG,-933.0,151693.52852040814,7083.305518371475,12.805534073575831
2018-02-01,61907.88477378414,4304.0,5196.0,20.1,3014079.356,argentina,ARG,-892.0,149954.19681592038,-489.8299498062188,-0.7850126434534865
2018-03-01,62027.96978857653,5417.0,5979.0,20.6,3062513.12,argentina,ARG,-562.0,148665.6854368932,120.08501479238475,0.1939737001695141
2018-04-01,56329.35768894499,5216.0,6106.0,20.55,3099586.153,argentina,ARG,-890.0,150831.4429683698,-5698.612099631537,-9.18716527246557
