date,gross_reserves_usd_m,exports_usd_m,imports_usd_m,usd_lcy,m2_lcy_m,country,country_code,trade_balance_usd_m,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2012-02-01,17144.47505996425,2007.275195196117,3456.879791747434,90.9641,8921761.356827712,pakistan,PAK,-1449.604596551317,98080.02670094809,-514.9542836796718,-2.916030148307236
2012-03-01,16661.27667081333,1970.559619020551,3493.386022765321,90.7029,8984386.67563835,pakistan,PAK,-1522.8264037447698,99052.91534932566,-483.19838915091896,-2.818391274512
2012-04-01,16829.62936822042,2226.682105722628,3752.995867609177,90.9693,9029674.403188,pakistan,PAK,-1526.313761886549,99260.67808797033,168.35269740708827,1.0104429614448573
2012-05-01,16098.73149947821,2153.905260969926,3884.225863974007,94.0277,9235394.647665821,pakistan,PAK,-1730.320603004081,98219.93569624505,-730.8978687422095,-4.342923143170174
2012-06-01,15310.64231967645,2133.775075081415,3972.547119024386,94.627,9460908.86254835,pakistan,PAK,-1838.7720439429713,99981.07160269638,-788.0891798017601,-4.895349548672845
2012-07-01,14681.16316878747,2039.124068428184,3658.3313749153117,94.7144,9470756.865764,pakistan,PAK,-1619.2073064871277,99992.78743004231,-629.4791508889793,-4.111383035054028
2012-08-01,15046.50972738964,1903.463213033737,3682.079563172626,94.5865,9643635.657919,pakistan,PAK,-1778.616350138889,101955.73002404149,365.34655860217026,2.4885395959558965
2012-09-01,15201.3342355655,2197.193729048317,3503.7502416740012,94.8654,9748599.185,pakistan,PAK,-1306.5565126256843,102762.4316663399,154.8245081758596,1.0289729045535934
2012-10-01,14606.82100417943,2012.844760206444,3786.539416583023,95.8844,10013793.25665,pakistan,PAK,-1773.694656376579,104436.1048997543,-594.5132313860704,-3.9109279631200367
2012-11-01,13522.75943957044,1893.585349609233,3603.060618359298,96.5568,10078484.280488,pakistan,PAK,-1709.4752687500652,104378.81413311129,-1084.06156460899,-7.4216118914499525
2012-12-01,13688.47977630389,1967.260841276253,3668.479852067934,97.1361,10320172.533548,pakistan,PAK,-1701.2190107916813,106244.46043796281,165.72033673344959,1.2254920119965762
2013-01-01,13398.28051464576,2021.182984829848,3759.969259942599,97.738,10359887.865784,pakistan,PAK,-1738.786275112751,105996.51993885695,-290.1992616581301,-2.1200254988175793
2013-02-01,12946.984147577361,1832.936929587518,3380.0510885637077,98.1907,10405119.978599,pakistan,PAK,-1547.1141589761896,105968.48763272897,-451.29636706839847,-3.3683155579186663
2013-03-01,11734.172628536739,2131.6277897027408,3683.625108368879,98.4611,10476902.644383,pakistan,PAK,-1551.9973186661382,106406.51632353285,-1212.8115190406224,-9.367521464584193
2013-04-01,11160.60902835068,2125.616695785095,3905.600403694229,98.4625,10590646.565028,pakistan,PAK,-1779.983707909134,107560.20378345055,-573.5636001860585,-4.8879764968787764
2013-05-01,10523.58554259548,2141.282854946155,4342.209745549683,98.5663,10793191.555029,pakistan,PAK,-2200.926890603528,109501.84348026657,-637.0234857552005,-5.70778426282118
2013-06-01,9802.110063001035,2171.9609885811337,3935.5809150496357,99.1141,11097062.39411,pakistan,PAK,-1763.619926468502,111962.49972617418,-721.4754795944446,-6.855795267441744
2013-07-01,9082.223585938973,2091.398396146036,3808.31228940617,101.8408,11050493.289367,pakistan,PAK,-1716.913893260134,108507.52634864415,-719.8864770620621,-7.344199079944424
2013-08-01,8983.837068377716,1980.05257200279,3566.021075359347,104.5646,11143512.9585349,pakistan,PAK,-1585.968503356557,106570.60762949316,-98.38651756125728,-1.0832866712682354
2013-09-01,8599.06108524765,2612.805159922114,3784.691627219244,106.0025,11207198.008798,pakistan,PAK,-1171.88646729713,105725.78956909507,-384.7759831300664,-4.28298042586327
2013-10-01,8358.982615262828,1861.3986563750711,3276.975950543168,106.8747,11387090.6158029,pakistan,PAK,-1415.5772941680968,106546.1761839135,-240.0784699848209,-2.7919149265806964
2013-11-01,6977.599488947739,1794.092784711823,3646.194398100497,108.6055,11483918.319601,pakistan,PAK,-1852.101613388674,105739.74908822296,-1381.3831263150896,-16.52573273442147
2013-12-01,7651.260101720579,2258.571159074205,3557.6427584828593,105.6782,11694370.3418596,pakistan,PAK,-1299.0715994086545,110660.19616022604,673.6606127728401,9.654618523747228
2014-01-01,7321.422327846838,2058.253128953481,4132.37854624939,105.46375,11667919.765546,pakistan,PAK,-2074.125417295909,110634.41007498784,-329.83777387374084,-4.310894800185505
2014-02-01,8395.140580959775,2161.373283873117,3593.6164525664876,104.9564,11738650.486512199,pakistan,PAK,-1432.2431686933705,111843.11282124957,1073.7182531129365,14.665432548933532
2014-03-01,9365.967574708038,2229.265740604345,3623.2020507664233,98.2198,11787943.627325099,pakistan,PAK,-1393.9363101620784,120015.96040029707,970.8269937482637,11.564154100648484
2014-04-01,11367.38408493163,1903.1387833956671,4044.653454128312,98.70015,11844412.781679802,pakistan,PAK,-2141.514670732645,120003.9998083063,2001.416510223591,21.369030954455127
2014-05-01,12726.03803867226,2109.859364720729,3664.5486813343073,98.73375,12009750.1673129,pakistan,PAK,-1554.6893166135783,121637.73955018319,1358.6539537406316,11.952212959370613
2014-06-01,13267.4158989516,2015.390814031444,4313.466382084463,98.80875,12435145.6832,pakistan,PAK,-2298.0755680530183,125850.65273267802,541.3778602793391,4.254095883056319
2014-07-01,13447.55925729816,1921.032626222403,3236.235437597967,98.8056,12401276.2945737,pakistan,PAK,-1315.2028113755641,125511.87680226323,180.1433583465605,1.3577878293601575
2014-08-01,12952.0059563682,1896.757219078915,4678.7118010445765,101.8964,12424055.114009699,pakistan,PAK,-2781.9545819656614,121928.30280568989,-495.55330092995973,-3.685079882886677
2014-09-01,12578.00587278744,2170.833778654986,4533.272977622099,102.6506,12543602.5571897,pakistan,PAK,-2362.4391989671126,122197.07003358674,-374.0000835807605,-2.887584246337327
