date,const_mean,const_lower_16,const_upper_84,const_lower_5,const_upper_95,gross_reserves_usd_m_lag1_mean,gross_reserves_usd_m_lag1_lower_16,gross_reserves_usd_m_lag1_upper_84,gross_reserves_usd_m_lag1_lower_5,gross_reserves_usd_m_lag1_upper_95,usd_lkr_lag1_mean,usd_lkr_lag1_lower_16,usd_lkr_lag1_upper_84,usd_lkr_lag1_lower_5,usd_lkr_lag1_upper_95,m2_usd_m_lag1_mean,m2_usd_m_lag1_lower_16,m2_usd_m_lag1_upper_84,m2_usd_m_lag1_lower_5,m2_usd_m_lag1_upper_95
2008-05-01,97.17194546164991,97.02777662664197,97.30330946577402,96.97131738499071,97.38105511890255,1.02196984189224,0.9990466724877333,1.0440200398921797,0.9808433892676728,1.062618120170846,1.529634778450586,1.407614629902901,1.6482073652644376,1.330887293751035,1.7212842350699857,0.21989000888386956,0.1489197129522163,0.293827075487116,0.09471422686946838,0.346616903262712
2008-06-01,97.17445038339643,97.05272436011704,97.29010591886653,96.98697504065065,97.37140506896084,1.0123106293358544,0.9902142523314611,1.0318143684089893,0.9792065610716894,1.0480018826413722,1.5402979320725043,1.425918557201591,1.6576949353467418,1.3623239867671721,1.7321038897222838,0.2253689219944933,0.14935435756571339,0.2939699594422926,0.11246756634682797,0.35082667154009833
2008-07-01,97.16520367207565,97.04535495520655,97.28761313061682,96.96330547750333,97.36178209829602,1.0058348774774861,0.9835269645080276,1.0281170932531702,0.9746222834853432,1.0465767215437594,1.5446703968653313,1.419023320257383,1.6614057383350591,1.3485109314753485,1.744768146031286,0.23080681215523435,0.15368723067148585,0.3077017004425978,0.10213148873551967,0.3626899269907522
2008-08-01,97.1779923395112,97.05064734608821,97.30301889696109,96.98605783595198,97.37219560720334,0.9983459972933457,0.9796891962795443,1.018611607327028,0.9631093919391505,1.0320465509135104,1.5366196775832996,1.4146657979038895,1.649056051692915,1.3483450886230486,1.7175888378679385,0.22988996635277248,0.15665607440695742,0.30531708084882747,0.10497816056921887,0.34348594760143253
2008-09-01,97.16946654631579,97.04602145629819,97.29518306570117,96.96414138347035,97.3660429212349,0.9947902172261301,0.9736920767104906,1.016389392805315,0.9574623188553325,1.0307550463797428,1.528144050690363,1.4056354663426687,1.6436204412891406,1.3387752747263526,1.702742423495958,0.23427943383334962,0.15763131911031497,0.3136760670816312,0.1133405855426094,0.36821289947241936
2008-10-01,97.178254916888,97.06198465177067,97.29653912031402,96.97276687825187,97.36283234687303,0.9881827456191581,0.9673379832728272,1.0100377943917294,0.9541115725788363,1.0196404005263688,1.5370579693808901,1.420589611964454,1.6463782084284684,1.3381368112612861,1.7381172054608354,0.23882082536970609,0.1663288117657939,0.31491757609787063,0.11332302576110698,0.36998154849092235
2008-11-01,97.15798295970107,97.03598204174507,97.28761060767737,96.96152423611831,97.38072094355807,0.9845717308487543,0.9665490804870351,1.00244437771972,0.9535920666289976,1.0126260133300489,1.5320015662928337,1.4219486865120567,1.6550506624125327,1.3278580023298916,1.720962234017181,0.23840006309229997,0.1672797081431066,0.30982448714138855,0.1201208762245271,0.3606304389728933
2008-12-01,97.16812374308358,97.05663670818586,97.28342753515953,96.97609079177381,97.37057723983821,0.9854140057127726,0.9665157611257302,1.0050471898763365,0.9563818310472941,1.0169863590210055,1.5351424754779475,1.4245156842237232,1.6465055145715413,1.3405954591409182,1.7256162627132787,0.23657188982576566,0.1640464231145959,0.3101452697947767,0.11073966667786442,0.35645256018558363
2009-01-01,97.17724457120057,97.0649849066625,97.29952593875122,96.98817129874227,97.37147840503,0.9942105972068269,0.9763075764519624,1.013318011694041,0.9637095001584022,1.0244500278475783,1.5427632398299225,1.4169200959468835,1.664000368817855,1.33190790271362,1.7434044215219706,0.2391751252861655,0.16244197858189946,0.3185466922522445,0.11426380026319725,0.35825299669105004
2009-02-01,97.17694574540218,97.05464443633483,97.29588529362024,96.98416478320601,97.3813155635807,1.0065695429805057,0.9845318709708202,1.0262069725172747,0.9718344409411753,1.043709170812037,1.5367696219234883,1.4199829474579617,1.65759844070701,1.3408160950421752,1.743202906262289,0.2393007684597211,0.16333328134606304,0.31324803131923645,0.11856924909144251,0.36339387589183836
2009-03-01,97.17180311537388,97.05009809925512,97.2929610722776,96.97688721578257,97.37155506381653,1.0204680099896315,0.9984506239420828,1.0443679952890463,0.9847891436143656,1.0568378772594862,1.5383516545985534,1.418481075416391,1.6554895302586365,1.3588121230476407,1.7387840448799774,0.24482164631158804,0.17099306832535524,0.3211499388278715,0.13019513736931318,0.3716550359869944
2009-04-01,97.18045326177793,97.05607449672154,97.31044900974464,96.9808325725888,97.39402495040312,1.0328794356328252,1.0124785199039146,1.0528603599036548,0.9977937117729956,1.0681335515190398,1.5353788272431081,1.4142696781932746,1.656190894746367,1.3446761536317113,1.734410573836068,0.2468830182914732,0.17491165382580662,0.3230155922398462,0.11402472061411344,0.3717502319739675
2009-05-01,97.17367495485006,97.05751118710988,97.29604698415032,96.99180724655064,97.38452184787488,1.0483203402644217,1.0238106788936867,1.0723393253128388,1.011152262784608,1.0860544406073926,1.5438885282548875,1.427559442734134,1.6598821244530715,1.3359125152571645,1.7359415047009985,0.24541146093500757,0.17075797690852632,0.31902300786021276,0.12293663441639234,0.3673398141807044
2009-06-01,97.16974481647115,97.0438129510929,97.29094038605695,96.95506307357019,97.38594464796235,1.0557884816013448,1.0322305483801784,1.0794671957395354,1.0182468338309838,1.0957809190250645,1.539490289718516,1.415102442159055,1.68426962515722,1.3284898455652476,1.748362067732064,0.24727635355082841,0.17828704548575863,0.324032188380173,0.1261366665895431,0.3747155631863527
2009-07-01,97.1703349690803,97.04213992406918,97.2944346718407,96.96495531459477,97.38080031344624,1.0619413075405777,1.0379555706539045,1.0860162312376511,1.0212141000537973,1.1000254782561492,1.5395940529190644,1.4182528128558596,1.6686857340421162,1.3320380317458063,1.7535159819180912,0.25578871379982804,0.18527147967593963,0.3267156097372254,0.13092626042012662,0.3797968872522861
2009-08-01,97.15942463264749,97.03164770329988,97.27825946517066,96.97479928513589,97.35904426440175,1.066168834374799,1.0404288734316547,1.0919112028218199,1.0249632606360006,1.108257506321095,1.5446215262143967,1.4257508803229173,1.6663231037491077,1.349639892817453,1.7420192037412376,0.25552731691645253,0.1789772154112992,0.33482905452995443,0.12150309489956526,0.38095324089807747
2009-09-01,97.1693815273155,97.0447673907036,97.29017479946407,96.96535043150013,97.3761128253784,1.0655561326619696,1.0396683124488488,1.0908579637811646,1.0236492333890859,1.1073568351678778,1.542160429095534,1.421226060060129,1.6657391605603822,1.3455855516860051,1.7353809182497544,0.24899128240595636,0.17254490115299348,0.3236784061913429,0.13138164746076433,0.36359176521970327
2009-10-01,97.16704689353341,97.0373622538383,97.28826807048819,96.96700050888086,97.36405215231186,1.0739280903412816,1.045324226574879,1.1019504065499193,1.0264610836424624,1.117130094383496,1.5354107892254947,1.4158557918868648,1.6578424111661199,1.3332635326707134,1.7166058124542223,0.24917194539868015,0.17127959852560143,0.3270436844702251,0.12655719080990752,0.3810444092938204
2009-11-01,97.16915785408096,97.05694567277591,97.28209637217805,96.9666319443428,97.36583903691438,1.0848839625444682,1.059210934914927,1.1130247033136254,1.0379081874603389,1.1307750690632943,1.5457634997246577,1.426458762542355,1.6672265918468094,1.3603689954346834,1.7459366026210044,0.25786323646932013,0.18239847069016946,0.3349884736337699,0.1465053272791677,0.3950741453839881
2009-12-01,97.17174372472276,97.04168499995428,97.30783112121374,96.959396791457,97.40014208625516,1.0894705251165453,1.0607434238571558,1.1185343233005052,1.0414726560956429,1.1356817314623913,1.540412124927039,1.4198095544565286,1.6647745034217407,1.3437710703721317,1.7373798505066418,0.2527444196290879,0.18052292757431845,0.32752586902778486,0.12141972275474319,0.368113470002597
2010-01-01,97.16533867635155,97.02917451182324,97.29719365388763,96.95119514136842,97.37061787000424,1.0928550899493277,1.0665433143609775,1.1190745055456297,1.0470518814083656,1.1406198713580127,1.547766908774532,1.4154267922441417,1.6696049143397997,1.3268828653764482,1.746179613060228,0.2550604712425546,0.18542935974966446,0.32460386465153207,0.13609802586504013,0.37339948850861554
2010-02-01,97.1869940139964,97.05449152037728,97.32348983901726,96.98265265119629,97.39789234655854,1.0946188827270595,1.0656957096086621,1.1259962184174026,1.0431355264332722,1.144056730359712,1.542872083117962,1.4162790509628789,1.6693458791146605,1.3403960445820342,1.7492988423526785,0.255628962198189,0.18085001946049534,0.3328095625026819,0.14717600529688826,0.3735353135530605
2010-03-01,97.17728088974572,97.05066901225051,97.29277724428461,96.96915143996378,97.40043037246966,1.103367289075399,1.0748357690240853,1.1318420755491099,1.057061848506745,1.1499770763299704,1.5404736428680923,1.4187474165722422,1.6654580277379112,1.3127783016300945,1.7386763675607773,0.2552561113764287,0.18199808498040648,0.3274944608786751,0.13637864734828709,0.374289534838411
2010-04-01,97.16832105920072,97.04111447303924,97.285194017723,96.9516798115883,97.38969524776752,1.1056863775351744,1.0759094537904166,1.134432021382813,1.0578484076934473,1.1562333762827364,1.5416382820398358,1.4127323130466385,1.6684741500234237,1.3272105954998192,1.7639933096580163,0.2564118342066507,0.1887220204642573,0.3258470457796175,0.14485080975296377,0.37992291671476325
