date,gross_reserves_usd_m,usd_lkr,exports_usd_m,imports_usd_m,trade_balance_usd_m,m2_usd_m,split,regime_init_high_vol
2011-07-01,-0.1381221055455856,-0.36875152701726854,1.2323026812771363,0.549552018065917,0.25164007431155466,0.4062026954637741,train,0
2011-08-01,-0.1381221055455856,-0.14186889554226914,-0.10039724469092444,0.3530530480784204,-0.4175171524173483,0.2289960545767377,train,0
2011-09-01,-0.1381221055455856,-0.08692180396676455,-0.882212116398733,-0.4674546578042182,-0.10627379818150191,0.1330106664342293,train,0
2011-10-01,-0.1381221055455856,-0.2906476830847121,0.24443732639847002,-0.06915666955613137,0.22771691634718474,0.11955166993343923,train,0
2011-11-01,-0.1381221055455856,0.4444788137062207,-0.05948519697214356,1.2924763205450807,-1.3284654807142329,-0.5365629752172545,train,0
2011-12-01,-0.1381221055455856,1.4170624127016744,0.3945637091113014,-0.6770476972481457,0.9318398362618175,-0.4880300052565631,train,0
2012-01-01,0.0006697175793967243,-0.3052377756102513,-0.43192997830318847,0.19058588042783178,-0.47062858221126125,0.07703711040689659,train,0
2012-02-01,-0.0013417581180667874,2.0028747057106964,-0.627482318312903,-1.9730450176112442,1.5616344526218178,-0.9291498186249686,train,0
2012-03-01,0.0006697175793967243,5.294346037846399,0.3262145556841914,1.5443516792249319,-1.3294122317993713,-3.2944421617386537,train,0
2012-04-01,0.0006697175793967243,1.536259453013462,-1.036845658748105,-2.429731255086474,1.7516114670742546,-1.0186993525760848,train,0
2012-05-01,-0.0013417581180667874,0.0741715570834749,0.4883140455326185,0.7434023191946015,-0.4248505231895896,-0.874139884502972,train,0
2012-06-01,0.0006697175793967243,1.5918758148882965,-0.4759480932785722,-0.9400957749628531,0.6291720886670861,-1.0808713513232464,train,0
2012-07-01,-0.0013417581180667874,0.10977673700816636,0.3145847211706185,-0.5810235818541014,0.7840848388686602,-0.1686200627078477,train,0
2012-08-01,0.0006697175793967243,-0.6452270876730759,0.27738589204546654,2.4254391333436534,-2.2404077226313843,0.3126928668988839,train,0
2012-09-01,0.0006697175793967243,-0.6344518358537469,-0.2733385112344103,-2.559573881295144,2.376897120471619,-0.002092671343546069,train,0
2012-10-01,-0.0013417581180667874,-1.9365172032124398,-0.306772817058871,1.4968558377917478,-1.692980469720874,0.6980607152880814,train,0
2012-11-01,0.0006697175793967243,0.4545847952262008,0.48013033107817704,1.9271650997507483,-1.611516303994289,0.4765268992276776,train,0
2012-12-01,-0.0013417581180667874,-1.7848605533828505,0.3567309230645424,-2.343423948270163,2.5702601933922136,1.962696375832215,train,0
2013-01-01,0.004692668974323747,-1.194564149368269,-1.2964412678837653,0.03539227264748182,-0.8770353593516491,0.897947292042581,train,0
2013-02-01,0.004692668974323747,-0.304300797191178,0.5852323740896924,-0.6098313790794346,0.988552105706813,0.890014081200756,train,0
2013-03-01,0.004692668974323747,-0.33635884452938364,0.27612252882556454,0.6098460559990045,-0.429331645934142,0.9238914276947692,train,0
2013-04-01,0.004692668974323747,-0.8045134189151046,-1.2357552606573814,-0.14802550790796198,-0.6545906180934694,0.7595834702047103,train,0
2013-05-01,0.002681193276860236,-0.12915275985487662,0.8371277793954047,0.0982284732326996,0.44547716611031185,-0.4513901806651549,train,0
2013-06-01,0.004692668974323747,0.8034084752402529,0.09294071737252368,-0.264691445378653,0.32449431021575104,-0.39484684262119857,train,0
2013-07-01,0.004692668974323747,1.8425844690196682,0.43076539020507126,-0.4787555172094643,0.7574553622449932,-1.5021530817342688,train,0
2013-08-01,0.004692668974323747,0.2441662131148777,0.4988744244208679,0.20614070160563913,0.118173497780041,-0.8131680497727681,train,0
2013-09-01,0.004692668974323747,-0.06061948120285154,-0.20397338828759518,0.029737053700911825,-0.16210633116992323,0.4791166410594412,train,0
2013-10-01,0.002681193276860236,-1.2179886098450359,1.2375169812171125,-0.5732520486328045,1.3755433665061394,1.6522300184363454,train,0
2013-11-01,-0.9243827159164433,-0.2508930273041503,-0.11392953775629612,0.983210860818346,-1.0551777377227618,-0.73163931301298,train,0
2013-12-01,0.9242580412085556,-0.5314511367859017,-0.4226433984878715,-0.14413603604561867,-0.13055888235337676,1.0309547630702285,train,0
2014-01-01,1.0512871772359338,-0.36640908096958047,-0.7752645820344649,0.5681062995259288,-1.0702904905502457,0.30894268593129837,train,0
2014-02-01,0.3626715020551154,-0.23944850518550087,-0.5775707080249071,-1.3978646437588653,1.020030352033203,-0.03284499888346197,train,0
2014-03-01,-0.4636346278620915,-0.4550873956316298,1.9983852228486036,1.421432573853419,-0.12108575195952302,0.614048199243713,train,0
2014-04-01,1.6219324732441867,-0.3085172000769937,-2.7525803916855485,-1.3550734872438857,-0.43479981493522013,-0.3582905991028062,train,0
2014-05-01,-0.31124427050075343,-0.4545519793921811,1.03251135807246,-0.5650470211014595,1.2342550407598292,-0.36614220080707705,train,0
2014-06-01,0.7254866088312585,-0.3886957819374758,0.8801806347986779,0.4629228476261431,0.1094774406027286,0.3271539986933608,train,0
2014-07-01,-0.4443964831800028,-0.3533583101325277,-0.2881642919761498,2.3148585380164466,-2.4972360257312873,-0.15485887207754936,train,0
2014-08-01,0.3645379835389412,-0.33890207166686026,0.29107183208034104,-0.7362638756316513,0.9237432899700038,0.13737427099686902,train,0
2014-09-01,-0.7935273125705851,-0.2593258330757818,-0.8289430127148276,-0.3668873606824445,-0.17205133590037455,0.717412524443633,train,0
2014-10-01,-0.12380891232064696,-0.10927543196459572,-0.03834248487533766,0.44278200715625354,-0.4667743285340836,0.05454057658196737,train,0
2014-11-01,-0.9870413845604508,-0.06885150588469445,0.14261178662092547,-0.6351567703667341,0.7264542910073473,0.313643211852912,train,0
2014-12-01,-0.30803559091790955,-0.21287847430184448,0.7180533249650396,0.8361695179886758,-0.3682704935512181,0.7844357521155079,train,0
2015-01-01,-1.9846165663031408,0.04017262587718674,-0.7832891095317445,-0.7073401274176148,0.19734904864156438,-0.7339092888831094,train,0
2015-02-01,0.27629318001827924,0.4321642401984528,-0.1469342328448847,-0.9175337092476636,0.8202683774373516,-0.6725657036652152,train,0
2015-03-01,-1.2704018791461744,-0.16127773422303715,1.402745539871911,0.26130858886366737,0.649956718163375,0.6957979739353293,train,0
2015-04-01,1.2157739618960386,-0.33207551461363205,-3.155895697302536,-0.5605093824218566,-1.4895987599802296,0.3606688649119466,train,0
2015-05-01,-1.2863960860665413,0.04579449639162673,1.4763255382704457,0.5138755532031786,0.445675861135944,0.19259466757030125,train,0
2015-06-01,1.3055449379709319,0.006240621700834421,0.5001541496680726,0.5039341122799791,-0.1781827081564406,-0.04275419677892922,train,1
2015-07-01,-1.5037828145121204,-0.4854053401915605,-0.1045023626237492,-0.8755288281803396,0.8058979364809936,0.8428505091919739,train,1
2015-08-01,-0.7673753096783539,-0.19996155752466344,-1.2316562102620798,-0.09727681781166488,-0.7025746673325646,0.5000085342968119,train,1
2015-09-01,0.5939750524882867,3.2875390452866395,0.4254298673873185,0.30733594688275073,-0.030499617891692445,-3.081711755704535,train,1
2015-10-01,-0.6711516677756043,0.7691418359142403,-0.051280917452402,0.2853296724417991,-0.3180428692269421,-0.5719360793223585,train,0
2015-11-01,1.5485527598918132,0.43089262662969074,-0.13911418235253237,-1.0407909633737358,0.948351837011919,0.4836228874548133,train,1
2015-12-01,-0.016575301975764574,0.6039659260380664,-0.1890041484437603,1.0053358343590788,-1.125999891208317,0.9946612143572998,train,0
2016-01-01,-2.0919012081800292,-0.16957668593479688,0.6658756163405909,-0.35848912675005506,0.7900792816787106,0.2731502706503892,train,1
2016-02-01,0.4996114748080906,-0.2545740139504888,-0.09174435404619725,-0.9042394112857313,0.8428332049843641,0.5557615389052155,train,1
2016-03-01,-0.7700930338064776,0.6864200269162722,0.4817568991231963,0.6975805001753338,-0.38337923341913993,-0.4723436053984072,train,1
2016-04-01,-0.3687601189767588,-0.2680263469671566,-2.154036640937023,-0.6454335736403827,-0.7543899848507168,0.1379265387412873,train,0
2016-05-01,-0.913312983251172,0.1588342499495066,0.5914744635702628,0.7104887021453802,-0.3250269685034466,-1.025195879717886,train,0
2016-06-01,-0.7714776605580442,-0.3453939935704282,1.0428635595637423,0.4615217093105166,0.21649769730319757,0.9129558089261197,train,0
2016-07-01,2.345884843767136,-0.6216018461064827,-0.10973306724414215,-1.4440160808149243,1.3698316444612033,1.486830562263177,train,1
2016-08-01,0.15908015797637562,-0.44598531956067794,-0.254114683471331,1.2164226566931067,-1.3789299637307593,0.3997734421925241,train,1
2016-09-01,-0.34977470601922456,-0.14340821723073655,0.2516256782298724,-0.8521671257594955,1.0138001120652882,1.7282234885639687,train,0
2016-10-01,-0.8700496153329834,0.5575185672641101,-0.4108217458373176,1.2104656439093342,-1.4747272197063928,-0.06973757368416768,train,1
2016-11-01,-0.8858067472742942,0.38892937886132206,-0.43359835219672616,0.01314276730220777,-0.29462995676718223,0.12042968403335333,train,1
2016-12-01,0.6924212569129181,0.35894606945105156,0.41023014067602176,0.45022634588320865,-0.1829675054656686,1.6588578953062085,train,0
2017-01-01,-1.1999279834609038,0.3681819995818942,0.02118472676195022,-0.13577704466063015,0.1492547811747517,-0.37946795755216733,train,0
2017-02-01,0.30339106746445627,0.3808312082393318,-0.0019339261785535724,-1.124161548985705,1.1206170210611885,0.47466100404636985,train,0
2017-03-01,-1.102422597417966,0.10964288294829466,1.5198878292587936,1.45897024729663,-0.4692116693204924,1.9353989044553568,train,0
2017-04-01,-0.20083440869341168,-0.07474108451883978,-2.2300222305068327,-1.5739826618194817,0.12293478547515643,0.205655046481908,train,0
2017-05-01,3.381200429428985,0.04017262587718674,0.3853140928323801,0.663690973551065,-0.4121742506760928,0.42519721408107264,train,1
2017-06-01,0.33924358578020075,-0.034517939528727046,1.2710065884633253,-1.1011877983541265,1.9241473212940963,0.4846692779506306,train,1
2017-07-01,-0.561617253072939,0.20775790883099415,0.21878073694064604,0.25434255848429865,-0.1117811828419825,0.5967485217259799,train,1
2017-08-01,1.9157199177894513,-0.6415461010267185,-0.15889245661728021,1.5030417891560905,-1.6031424268731218,0.890234192711408,train,1
2017-09-01,-0.8938585006097678,-0.5047472518423927,0.06300445009150266,-1.1384257425607638,1.1770134447279985,1.2348818440830502,train,1
2017-10-01,0.3827626671505673,0.13996082750822536,-0.3450355130258359,0.3145073044099225,-0.5378814119977994,-0.47343249883020005,train,1
2017-11-01,-0.39493703975495104,-0.24553886490945373,-0.3379310406777332,1.1982045357469693,-1.4151667493766864,-0.29766754607510204,train,0
2017-12-01,1.1925410684087543,-0.6377312603205083,0.6701242726014399,0.5898307682947753,-0.15355128009065108,2.0836117857239294,train,0
2018-01-01,-0.6423448142239089,0.11231996414565247,-0.5114176125326667,-0.23342288764142077,-0.09909053272170253,0.42615607391551086,train,0
2018-02-01,0.44598900571026506,0.3745400674255714,-0.47212621019679385,-0.24783961584851522,-0.05919319581277263,0.4027017125590127,train,0
2018-03-01,-1.2738407811619064,0.2650474464541773,1.6801678217925444,-0.0333656958257961,1.1241475682792177,2.1068521545241916,train,0
2018-04-01,5.200372822058663,0.0523533453251115,-2.81278574039395,-1.1074211208481302,-0.7210362850620124,-0.03999318804553406,train,1
2018-05-01,-2.328321899843698,0.7349421236181637,1.1164805909455358,0.330409528845368,0.3951388128157263,-1.6704156285938176,train,1
2018-06-01,0.8597720671018165,0.49547721051565297,0.8663576507971422,-0.25351915711359124,0.8154861056409103,-0.05661645282138441,train,1
2018-07-01,-1.7459855270731999,-0.05084813483254119,0.40502026728031204,-0.4130237962614976,0.6751424447328059,-0.09585904743343589,train,1
2018-08-01,0.24982294283859888,0.333313016986459,-0.3482225754127613,0.7319553350126866,-0.9565486710905209,0.2979811712729749,train,1
2018-09-01,-2.918903740726327,2.966958571904583,0.12952453939310432,-0.724036192830483,0.8066558426057429,-3.3536011253376556,train,1
2018-10-01,1.4252490567762224,3.793975880794381,-0.7071701553168848,0.6242799433147841,-1.0821394171598555,-3.999747836537476,train,1
2018-11-01,-1.8679566877079858,3.2775669178265217,-0.0253883427406788,-0.7191754148344575,0.7012276945711257,-3.4941281954532775,train,1
2018-12-01,-0.23488583233290689,1.9295226809034425,0.44985788433211565,-0.21034102028445856,0.5019832003412907,-1.3966144584185085,train,1
2019-01-01,-1.604528984241033,0.7055611574772969,0.012974030480713605,-0.494744183942425,0.502160222346239,-1.626140072261146,train,1
2019-02-01,-0.29711155605252615,-2.460890482742399,-0.537186406716983,-1.3285104444661813,0.9770368941324138,2.2550820023283515,train,1
2019-03-01,3.1447810924410327,-0.5140501090031521,1.3572294555495679,1.6818913806102687,-0.797284940421967,0.9809017348777233,train,1
2019-04-01,-0.8969913076114041,-2.6241255087505095,-3.0455983763322148,-0.8095527753950572,-1.1694518572181716,2.274528991944904,train,1
2019-05-01,-1.05004357659638,0.6946520515981152,1.4210839199142518,1.0532605263214394,-0.12847650930691065,-0.9360583123482543,train,1
2019-06-01,4.247642969320714,-0.10398819659983496,1.065121853564377,-2.259871139101901,2.946800677862781,-0.08517366178395905,train,1
2019-07-01,-1.1034709148828175,-0.7021819901465989,-0.7899868568835446,1.7944288145853395,-2.303674512870527,0.43932142899619,train,1
2019-08-01,0.293638029396239,1.0618137378139998,0.27302262658596455,-0.8607741679587072,1.0362816088655469,-1.2937467500622504,train,1
2019-09-01,-1.8486414414477534,1.5995724233306716,-0.730606431211528,0.756744140916137,-1.229549916036621,-1.9374516375352837,train,1
2019-10-01,0.2294771902348695,0.03287757961440764,0.18002347939972602,0.5728661299634964,-0.4548193718785713,-1.194922647838853,train,1
2019-11-01,-0.5839255270763704,-0.9860195240950737,-0.016037343832434398,-0.46874374876946207,0.45737707766210517,0.8542178480160333,train,1
2019-12-01,0.1835933543571124,0.27950368491982575,0.1589361680422351,0.21322093330407968,-0.10959740279166842,0.9300975948504834,train,0
2020-01-01,-0.3224929045464714,-0.23061413723425433,0.014562420527158006,-0.3194651044414078,0.32826929474609523,0.8393148709502734,validation,0
2020-02-01,0.8007976200368131,-0.19353656265103134,-0.17517542780659606,-1.0385441624903642,0.9226968290115894,0.6691785777108012,validation,0
2020-03-01,-0.8819225736363273,1.6323666679981526,-2.9880976760561593,-2.1059302604864745,0.16161840932705165,1.766055506572542,validation,0
2020-04-01,-0.7138395756564588,4.333675450179136,-3.35857278415452,-0.5139723992638138,-1.6676291896080015,-2.9084304066746434,validation,0
2020-05-01,-1.4891556044350565,-2.864460473242167,2.6806132917625143,-0.7824064281264107,2.5212028932771733,2.796412868898906,validation,0
2020-06-01,0.33013085468688413,-1.4328243759319728,2.707957128787869,0.3205526229823475,1.438242596790886,1.8548770901682496,validation,0
2020-07-01,0.7452854532167225,-0.40268353119361133,1.6701322078108174,1.343586770846819,-0.2565168883831072,1.3901043533361372,validation,0
2020-08-01,0.6106521046498259,-0.9059747962944633,-1.256290913930921,-0.06311021927321182,-0.7526657924796962,2.3655402061442694,validation,0
2020-09-01,-1.5979748684885489,-0.24754667580747208,0.4407904817482662,1.329418158360233,-1.0405278629037165,2.1488049573376475,validation,0
2020-10-01,-1.6921419596284506,-0.6987687116199658,-1.3272909803533188,-0.9754141181066737,0.11168371904777202,2.156119692178,validation,0
2020-11-01,-0.6660707893688576,-0.02421117691894895,-0.6582083773495566,0.08475079668805166,-0.5119203563146372,0.7360827828868662,validation,0
2020-12-01,0.1575446399168595,0.9066099553979057,1.5802869740235308,0.7915848155996116,0.23602906231704882,1.881643193342118,validation,0
2021-01-01,-1.7159288020288708,-0.06811530855541915,-0.2768590304694227,0.33975285124494503,-0.5188119401083341,0.8603811007634207,validation,0
2021-02-01,-0.5823958987250323,4.377780362905394,0.10466831522516098,-0.4302363862512008,0.4973163309258051,-3.9824590733697685,validation,0
2021-03-01,-1.1233296747463477,3.0526251702196143,1.2353110319207035,2.2940429624147924,-1.4873457077424006,-1.6687651598283706,validation,0
2021-04-01,0.77415950919823,0.020830714226373597,-2.483182990986526,-1.3047461498267818,-0.31011828116771095,0.37593460563782033,validation,0
2021-05-01,-0.9425258288378806,-0.34057524741519934,0.6251437397840702,-0.612998795992945,1.0176255477698477,0.562031753870043,validation,0
2021-06-01,-0.00694434111844728,0.7837988554696964,0.9972480905439822,0.2634494278254099,0.3845508139288129,0.11768843659898519,validation,0
2021-07-01,-2.584401892730589,-1.143699606618699,0.8334861723572415,0.25835841693088246,0.28330895063243383,2.3320662350622916,validation,0
2021-08-01,1.4220283688901647,6.445825587854428,-0.05524808184269072,-0.17213567020146164,0.1359153365865316,-5.315956014663831,validation,1
2021-09-01,-1.7499612046714532,-7.013200131797671,-0.6222193018657,-0.9669005722199033,0.5609556519684773,6.853612087914565,validation,1
2021-10-01,-0.9366283796213767,0.9444237273104039,1.3762519592188958,0.9381212007367753,-0.04267879413521642,-0.600161523768703,validation,1
2021-11-01,-1.4311783703798069,-0.19333578156122377,0.14090904185962058,0.3710788342694499,-0.2788380072711522,-1.0838619227427249,validation,1
2021-12-01,3.0578193635414093,-1.3980223203664925,-0.5207750139052206,2.7228230666798385,-3.055392519523393,2.550672016808588,validation,1
2022-01-01,-1.6257718156686154,0.1948409920537941,-0.5074029391519576,-1.6675648019857732,1.3347378284247344,-0.5719360793223585,validation,1
2022-02-01,-0.1630538313987902,-0.4008095743554647,-0.11193804408974617,-0.5370965586689523,0.46332713499152317,-0.5719360793223585,validation,1
2022-03-01,-0.85471126202299,65.23452868155115,-0.3420088058283906,-0.34943579914296635,0.12667491634398825,-0.5719360793223585,validation,1
2024-01-01,5.125909794716424,12.007461775338736,-0.8085784112406784,-1.8154369779983863,1.286770591529117,-37.35537908643783,test,1
2024-02-01,-0.013410612302847857,-5.172706808623006,0.7593713964724352,-0.8089593347629314,1.3003344618551116,3.1704817878162697,test,1
2024-03-01,0.8233632778419729,-6.317159020487951,0.7644290309321925,0.7124220417097735,-0.21466553113674386,4.560002760823448,test,1
2024-04-01,0.9661780523618823,-3.2050521285743763,-2.441450668777295,-0.4561136490287894,-1.1299281348767294,2.5336462602152854,test,1
2024-05-01,-0.18438604658724636,3.0526251702195952,1.160758216527813,-0.21397011157544524,0.9671573029706154,-0.9950652024186847,test,1
2024-06-01,0.4291140411391247,2.242808108022739,0.5561465737977983,0.20700359430970597,0.15449633400616383,-1.1775926757983077,test,1
2024-07-01,-0.06570898043689916,-2.549167235224833,0.4447235608978602,1.6289083672164038,-1.3368547207765185,1.4944578629826992,test,0
2024-08-01,0.555837010079326,-1.6791158460877307,0.8734083303283207,-0.5003712158652526,1.0664132017695815,0.6273356313069461,test,0
2024-09-01,0.008715620369250771,-0.962996625797903,-1.9877434722454923,-0.08443312692286438,-1.2062822445912762,0.6262280895345427,test,0
2024-10-01,0.8997993543455864,-4.08848892369823,1.2728109589821135,0.2916526750638741,0.5353143236715674,2.454388129800403,test,0
2024-11-01,-0.10392701868870588,-2.187761273583279,-1.4883050422786523,-1.2301362140257333,0.2613487095416364,1.4211694933592753,test,0
2024-12-01,-0.7234615335074674,0.7971842614564093,0.9287619662762896,2.4437724560050658,-1.8357974705117133,-0.5719360793223585,test,0
2025-01-01,-0.17634014379739232,3.032547061239526,-0.46550906149864374,-0.8412985309493517,0.5373535541519381,-0.5283227776977475,test,0
2025-02-01,-0.01944503939523839,-1.7058866580611567,-0.02818415551567655,-1.8976783864888984,1.875515912452332,1.3892544017623858,test,0
2025-03-01,0.8334206563292905,0.2550753189940784,1.6511995289644008,0.9662690168236598,0.10774055090705786,1.2674754766647822,test,0
2025-04-01,-0.47202707132452854,1.8747094433877907,-2.464235933950472,0.24497709353270172,-1.8443847190261753,-0.5719360793223585,test,0
2025-05-01,-0.14415653263797612,-0.4342730893222851,0.5619526054539369,-1.071650530397852,1.4343165372439302,-0.5719360793223585,test,0
2025-06-01,-0.47403854702199205,0.040908823206481065,0.9248506237769798,0.9768075755333537,-0.37435894448741314,-0.5719360793223585,test,0
