date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2002-06-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2002-07-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2002-08-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2002-09-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2002-10-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2002-11-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2002-12-01,4.5,4.5,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-01-01,5.3783,5.3783,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-02-01,5.5136,5.5136,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-03-01,5.7284,5.7284,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-04-01,5.8875,5.8875,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-05-01,5.9733,5.9733,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-06-01,6.0329,6.0329,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-07-01,6.1364,6.1364,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-08-01,6.1492,6.1492,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-09-01,6.1257,6.1257,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-10-01,6.135,6.135,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-11-01,6.1304,6.1304,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2003-12-01,6.1532,6.1532,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-01-01,6.1602,6.1602,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-02-01,6.1665,6.1665,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-03-01,6.168,6.168,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-04-01,6.1937,6.1937,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-05-01,6.1936,6.1936,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-06-01,6.1899,6.1899,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-07-01,6.1971,6.1971,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-08-01,6.2105,6.2105,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-09-01,6.229,6.229,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-10-01,6.2331,6.2331,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-11-01,6.225,6.225,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2004-12-01,6.1314,6.1314,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-01-01,5.8105,5.8105,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-02-01,5.7853,5.7853,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-03-01,5.7881,5.7881,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-04-01,5.786,5.786,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-05-01,5.7883,5.7883,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-06-01,5.7789,5.7789,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-07-01,5.7641,5.7641,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-08-01,5.7621,5.7621,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-09-01,5.7517,5.7517,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-10-01,5.7516,5.7516,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-11-01,5.7523,5.7523,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2005-12-01,5.7322,5.7322,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-01-01,5.7249,5.7249,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-02-01,5.7277,5.7277,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-03-01,5.7366,5.7366,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-04-01,5.744,5.744,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-05-01,5.7572,5.7572,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-06-01,5.7523,5.7523,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-07-01,5.7376,5.7376,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-08-01,5.7342,5.7342,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-09-01,5.7318,5.7318,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-10-01,5.7257,5.7257,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-11-01,5.7123,5.7123,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2006-12-01,5.7036,5.7036,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2007-01-01,5.6917,5.6917,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
