baseline,seed,n_regimes,ar_order,init_scheme,init_scheme_label,init_state_method,converged,n_iter,loglik,aic,bic,n_smoothed_obs,mean_max_probability,share_max_prob_ge_0_9,mean_entropy,mean_normalized_entropy,shortest_duration_months,longest_duration_months,smallest_regime_share,random_state_used,regime_ordering,full_precision_transition,full_precision_stationary_shares,init_meta,regime_0_share,regime_1_share,ergodic_regime_0_share,ergodic_regime_1_share,p_00,p_11,duration_regime_0,duration_regime_1,target_diff_mean_regime_0,target_diff_mean_regime_1,prob_corr_to_baseline,regime_2_share,ergodic_regime_2_share,p_22,duration_regime_2,target_diff_mean_regime_2
False,51.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.795972410562,11507.591944821124,11807.759442200373,193,0.9968171661885641,0.9896373056994818,0.007071166826565327,0.010201537313984347,10.566239710438476,34.07261954045361,0.27979274611398963,51.0,"1,0","[[0.9706509210771798, 0.029349078922820265], [0.09464104803642595, 0.905358951963574]]","[0.7632950328983302, 0.23670496710166988]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632950328983302,0.23670496710166988,0.9706509210771798,0.905358951963574,34.07261954045361,10.566239710438476,-2.9576450170132156,72.33000912367766,0.9112904206515303,,,,,
False,52.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.795971314018,11507.591942628036,11807.759440007285,193,0.9968171753534768,0.9896373056994818,0.007071160380012511,0.010201528013574568,10.56624000791815,34.07261882969422,0.27979274611398963,52.0,"1,0","[[0.970650920464954, 0.029349079535045897], [0.0946410453719221, 0.9053589546280779]]","[0.7632950240427047, 0.2367049759572954]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632950240427047,0.2367049759572954,0.970650920464954,0.9053589546280779,34.07261882969422,10.56624000791815,-2.957645465155703,72.33000771189853,0.9112903910005008,,,,,
False,53.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.795970357881,11507.591940715762,11807.75943809501,193,0.9968171833448687,0.9896373056994818,0.007071154758875147,0.01020151990398757,10.566240267307053,34.07261820994425,0.27979274611398963,53.0,"1,0","[[0.970650919931121, 0.029349080068879065], [0.09464104304859458, 0.9053589569514054]]","[0.7632950163209979, 0.23670498367900214]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632950163209979,0.23670498367900214,0.970650919931121,0.9053589569514054,34.07261820994425,10.566240267307053,-2.957645855915806,72.33000648089067,0.9112903651461038,,,,,
False,54.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.795998228858,11507.591996457715,11807.759493836964,193,0.9968169503994478,0.9896373056994818,0.007071318599789982,0.010201756276462895,10.566232706240521,34.07263627539005,0.27979274611398963,54.0,"1,0","[[0.9706509354921187, 0.029349064507881276], [0.09464111077256424, 0.9053588892274358]]","[0.7632952414052283, 0.23670475859477175]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632952414052283,0.23670475859477175,0.9706509354921187,0.9053588892274358,34.07263627539005,10.566232706240521,-2.9576344654363105,72.33004236422626,0.9112911187776795,,,,,
False,55.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.79599103988,11507.59198207976,11807.75947945901,193,0.9968170104848472,0.9896373056994818,0.0070712763415572,0.010201695310720021,10.566234656524161,34.07263161562826,0.27979274611398963,55.0,"1,0","[[0.9706509314783504, 0.02934906852164961], [0.09464109330399421, 0.9053589066960058]]","[0.7632951833475258, 0.2367048166524742]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632951833475258,0.2367048166524742,0.9706509314783504,0.9053589066960058,34.07263161562826,10.566234656524161,-2.9576374034703297,72.33003310855852,0.911290924390139,,,,,
False,56.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.795970217718,11507.591940435435,11807.759437814684,193,0.9968171845163553,0.9896373056994818,0.007071153934850109,0.010201518715170733,10.566240305331789,34.07261811909288,0.27979274611398963,56.0,"1,0","[[0.9706509198528644, 0.02934908014713556], [0.09464104270800983, 0.9053589572919902]]","[0.7632950151890455, 0.23670498481095448]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632950151890455,0.23670498481095448,0.9706509198528644,0.9053589572919902,34.07261811909288,10.566240305331789,-2.957645913198712,72.33000630043283,0.9112903613560134,,,,,
False,57.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.796001298371,11507.592002596743,11807.759499975991,193,0.9968169247444846,0.9896373056994818,0.007071336642466946,0.010201782306543476,10.56623187351822,34.072638264992555,0.27979274611398963,57.0,"1,0","[[0.9706509372058977, 0.02934906279410236], [0.09464111823120837, 0.9053588817687916]]","[0.763295266194416, 0.23670473380558407]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.763295266194416,0.23670473380558407,0.9706509372058977,0.9053588817687916,34.072638264992555,10.56623187351822,-2.9576332109691896,72.3300463161657,0.9112912017757817,,,,,
False,58.0,2,1,quantile_bins,Rolling-vol quantiles,rolling_vol_quantile_bins,True,90,-5661.79597669105,11507.5919533821,11807.759450761348,193,0.9968171304122652,0.9896373056994818,0.007071191991042293,0.010201573618650471,10.566238549192192,34.07262231498519,0.27979274611398963,58.0,"1,0","[[0.9706509234670735, 0.029349076532926524], [0.09464105843762655, 0.9053589415623735]]","[0.7632950674672887, 0.2367049325327113]","{'method': 'rolling_vol_quantile_bins', 'threshold': None, 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632950674672887,0.2367049325327113,0.9706509234670735,0.9053589415623735,34.07262231498519,10.566238549192192,-2.9576432676370814,72.33001463472164,0.9112905363973824,,,,,
False,59.0,2,1,zeros,All-zero states,zeros,True,10,-5558.892718158528,11301.785436317055,11601.952933696304,193,0.9999822171987534,1.0,0.00015099562109471286,0.00021784063374929123,13.248511069278647,46.331521973125234,0.27461139896373055,59.0,"0,1","[[0.9784164223963967, 0.021583577603603347], [0.07548017998179837, 0.9245198200182017]]","[0.7776350499864689, 0.222364950013531]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499864689,0.222364950013531,0.9784164223963967,0.9245198200182017,46.331521973125234,13.248511069278647,-5.404711499991701,79.52737930418662,0.8880470292304542,,,,,
False,60.0,2,1,zeros,All-zero states,zeros,True,12,-5558.892718158528,11301.785436317055,11601.952933696304,193,0.9999822171987705,1.0,0.00015099562098365,0.00021784063358906133,13.248511069278512,46.331521973119514,0.27461139896373055,60.0,"1,0","[[0.978416422396394, 0.021583577603605963], [0.07548017998179911, 0.9245198200182009]]","[0.7776350499864497, 0.22236495001355028]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499864497,0.22236495001355028,0.978416422396394,0.9245198200182009,46.331521973119514,13.248511069278512,-5.404711499995391,79.52737930419102,0.8880470292304405,,,,,
False,61.0,2,1,zeros,All-zero states,zeros,True,10,-5558.892718155301,11301.785436310602,11601.95293368985,193,0.9999822172218436,1.0,0.00015099546932479736,0.00021784041479158675,13.248511070550933,46.33152197237548,0.27461139896373055,61.0,"1,0","[[0.9784164223960474, 0.021583577603952627], [0.07548017997454984, 0.9245198200254502]]","[0.777635049967065, 0.22236495003293505]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.777635049967065,0.22236495003293505,0.9784164223960474,0.9245198200254502,46.33152197237548,13.248511070550933,-5.404711505529913,79.52737931167526,0.8880470292431153,,,,,
False,62.0,2,1,zeros,All-zero states,zeros,True,10,-5558.892718158315,11301.78543631663,11601.952933695879,193,0.999982217200375,1.0,0.00015099561047495627,0.000217840618428221,13.248511069358194,46.33152197302705,0.27461139896373055,62.0,"1,0","[[0.978416422396351, 0.021583577603649148], [0.07548017998134506, 0.9245198200186548]]","[0.7776350499850638, 0.2223649500149361]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499850638,0.2223649500149361,0.978416422396351,0.9245198200186548,46.33152197302705,13.248511069358194,-5.404711500376916,79.5273793047026,0.8880470292306434,,,,,
False,63.0,2,1,zeros,All-zero states,zeros,True,11,-5558.892718158542,11301.785436317085,11601.952933696333,193,0.9999822171986859,1.0,0.00015099562153580366,0.00021784063438565072,13.248511069271359,46.331521973110696,0.27461139896373055,63.0,"0,1","[[0.9784164223963899, 0.021583577603610092], [0.07548017998183988, 0.9245198200181601]]","[0.7776350499865101, 0.22236495001348994]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499865101,0.22236495001348994,0.9784164223963899,0.9245198200181601,46.331521973110696,13.248511069271359,-5.404711499971388,79.52737930415377,0.8880470292302376,,,,,
False,64.0,2,1,zeros,All-zero states,zeros,True,11,-5558.89271815846,11301.78543631692,11601.95293369617,193,0.9999822171992838,1.0,0.00015099561759683846,0.00021784062870292513,13.248511069301662,46.331521973078765,0.27461139896373055,64.0,"1,0","[[0.978416422396375, 0.021583577603624893], [0.0754801799816673, 0.9245198200183328]]","[0.7776350499859959, 0.22236495001400416]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499859959,0.22236495001400416,0.978416422396375,0.9245198200183328,46.331521973078765,13.248511069301662,-5.404711500108767,79.52737930433177,0.8880470292304347,,,,,
False,65.0,2,1,zeros,All-zero states,zeros,True,13,-5558.892718158507,11301.785436317014,11601.952933696262,193,0.9999822171989474,1.0,0.00015099561981060387,0.00021784063189671363,13.248511069284085,46.331521973094254,0.27461139896373055,65.0,"1,0","[[0.9784164223963823, 0.02158357760361774], [0.07548017998176745, 0.9245198200182326]]","[0.7776350499862826, 0.2223649500137173]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499862826,0.2223649500137173,0.9784164223963823,0.9245198200182326,46.331521973094254,13.248511069284085,-5.404711500030321,79.52737930422853,0.8880470292302741,,,,,
False,66.0,2,1,zeros,All-zero states,zeros,True,12,-5558.892718158522,11301.785436317045,11601.952933696293,193,0.9999822171988307,1.0,0.00015099562057854866,0.00021784063300462367,13.24851106927818,46.33152197310045,0.27461139896373055,66.0,"1,0","[[0.9784164223963852, 0.021583577603614804], [0.07548017998180102, 0.924519820018199]]","[0.7776350499863832, 0.22236495001361684]","{'method': 'zeros', 'n_regimes': 2}",0.7253886010362695,0.27461139896373055,0.7776350499863832,0.22236495001361684,0.9784164223963852,0.924519820018199,46.33152197310045,13.24851106927818,-5.404711500003219,79.52737930419305,0.8880470292302278,,,,,
False,67.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,31,-5762.092181920989,11708.184363841978,12008.351861221226,193,0.9961505309933438,0.9896373056994818,0.01496434712355091,0.02158898938528792,15.147454591729284,39.29249386326948,0.3316062176165803,67.0,"1,0","[[0.9745498465055485, 0.02545015349445143], [0.06601769253997387, 0.9339823074600261]]","[0.7217584692562578, 0.2782415307437422]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.7217584692562578,0.2782415307437422,0.9745498465055485,0.9339823074600261,39.29249386326948,15.147454591729284,-14.916843523013224,83.62593853437778,0.941807834885671,,,,,
False,68.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,27,-5762.092188964339,11708.184377928677,12008.351875307926,193,0.9961500760066876,0.9896373056994818,0.014965573646351453,0.021590758883649808,15.147538163884644,39.29277932183439,0.3316062176165803,68.0,"1,0","[[0.9745500313986617, 0.025449968601338274], [0.06601732830647286, 0.9339826716935271]]","[0.7217588202372591, 0.27824117976274093]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.7217588202372591,0.27824117976274093,0.9745500313986617,0.9339826716935271,39.29277932183439,15.147538163884644,-14.916766052226878,83.62577785796763,0.9418086296796829,,,,,
False,69.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,25,-5762.092175230086,11708.184350460171,12008.35184783942,193,0.9961507718490664,0.9896373056994818,0.014963687012574209,0.021588037046455403,15.147423706229732,39.29238845502256,0.3316062176165803,69.0,"1,0","[[0.9745497782313568, 0.02545022176864313], [0.06601782714962451, 0.9339821728503754]]","[0.72175833999275, 0.27824166000725]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.72175833999275,0.27824166000725,0.9745497782313568,0.9339821728503754,39.29238845502256,15.147423706229732,-14.916881078089126,83.62601635697881,0.9418074115768857,,,,,
False,70.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,26,-5762.09218931549,11708.18437863098,12008.351876010229,193,0.9961502226165868,0.9896373056994818,0.014965187593000575,0.021590201926394968,15.147498459925677,39.292643220532916,0.3316062176165803,70.0,"1,0","[[0.9745499432454207, 0.025450056754579314], [0.06601750134820003, 0.9339824986518]]","[0.7217586510183002, 0.2782413489816999]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.7217586510183002,0.2782413489816999,0.9745499432454207,0.9339824986518,39.292643220532916,15.147498459925677,-14.91679440785409,83.62583617866864,0.9418083720096231,,,,,
False,71.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,26,-5762.092176709166,11708.184353418332,12008.35185079758,193,0.996150724520063,0.9896373056994818,0.014963817161223487,0.021588224811266293,15.147428470951843,39.292404474465485,0.3316062176165803,71.0,"1,0","[[0.9745497886073666, 0.02545021139263324], [0.06601780638328793, 0.9339821936167122]]","[0.7217583586977763, 0.27824164130222384]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.7217583586977763,0.27824164130222384,0.9745497886073666,0.9339821936167122,39.292404474465485,15.147428470951843,-14.916874084591026,83.62600155545742,0.9418074927280237,,,,,
False,72.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,28,-5762.092188658282,11708.184377316564,12008.351874695813,193,0.9961502669159852,0.9896373056994818,0.014965068272522053,0.02159002978333233,15.147490171776651,39.292614900812765,0.3316062176165803,72.0,"1,0","[[0.9745499249025721, 0.02545007509742794], [0.06601753747054652, 0.9339824625294535]]","[0.721758616160287, 0.278241383839713]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.721758616160287,0.278241383839713,0.9745499249025721,0.9339824625294535,39.292614900812765,15.147490171776651,-14.916801991693156,83.62585189619443,0.9418082945655503,,,,,
False,73.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,34,-5762.0921707957805,11708.184341591561,12008.35183897081,193,0.9961509200012154,0.9896373056994818,0.014963280065798567,0.021587449946360276,15.147407185675947,39.292332515517884,0.3316062176165803,73.0,"1,0","[[0.9745497419985167, 0.025450258001483296], [0.0660178991521166, 0.9339821008478835]]","[0.721758273114157, 0.2782417268858429]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.721758273114157,0.2782417268858429,0.9745497419985167,0.9339821008478835,39.292332515517884,15.147407185675947,-14.916903449126265,83.62606327858728,0.9418071548694874,,,,,
False,74.0,2,1,perturbed_deterministic,Perturbed deterministic,perturbed_deterministic,True,26,-5762.092188601473,11708.184377202946,12008.351874582195,193,0.9961502747452152,0.9896373056994818,0.014965047345843986,0.021589999592517662,15.147488268768308,39.292608326269274,0.3316062176165803,74.0,"1,0","[[0.974549920644198, 0.025450079355801958], [0.0660175457644577, 0.9339824542355422]]","[0.7217586077878295, 0.2782413922121704]","{'method': 'perturbed_deterministic', 'base_method': 'rolling_vol_threshold', 'n_flips': 10, 'perturb_frac': 0.05, 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.7217586077878295,0.2782413922121704,0.974549920644198,0.9339824542355422,39.292608326269274,15.147488268768308,-14.916803460283198,83.6258548458238,0.9418082802668258,,,,,
False,75.0,2,1,random_iid,Random IID states,random_iid,True,104,-5661.795977921947,11507.591955843895,11807.759453223143,193,0.9968171201244367,0.9896373056994818,0.007071199227222024,0.010201584058251084,10.566238215264352,34.0726231128293,0.27979274611398963,75.0,"0,1","[[0.9706509241543111, 0.029349075845688907], [0.09464106142859499, 0.9053589385714051]]","[0.7632950774079346, 0.23670492259206544]","{'method': 'random_iid', 'n_regimes': 2}",0.7202072538860104,0.27979274611398963,0.7632950774079346,0.23670492259206544,0.9706509241543111,0.9053589385714051,34.0726231128293,10.566238215264352,-2.9576427645866548,72.33001621947705,0.9112905696811361,,,,,
False,76.0,2,1,random_iid,Random IID states,random_iid,True,66,-5822.116487530964,11828.232975061928,12128.400472441177,193,0.9608244148155592,0.8808290155440415,0.10562631176614586,0.15238655617241015,7.39441893218026,8.414781811040779,0.47668393782383417,76.0,"0,1","[[0.8811615057341201, 0.11883849426587981], [0.135237130756554, 0.864762869243446]]","[0.5322711721937635, 0.4677288278062365]","{'method': 'random_iid', 'n_regimes': 2}",0.5233160621761658,0.47668393782383417,0.5322711721937635,0.4677288278062365,0.8811615057341201,0.864762869243446,8.414781811040779,7.39441893218026,-28.606709402469598,69.7558093704011,0.7334379497291702,,,,,
False,77.0,2,1,random_iid,Random IID states,random_iid,True,21,-5762.092192088199,11708.184384176398,12008.351881555647,193,0.9961498501043272,0.9896373056994818,0.014966179059909896,0.021591632310788256,15.147574917168711,39.29290221077733,0.3316062176165803,77.0,"0,1","[[0.9745501109936919, 0.02544988900630812], [0.06601716812547802, 0.933982831874522]]","[0.7217589610471472, 0.27824103895285274]","{'method': 'random_iid', 'n_regimes': 2}",0.6683937823834197,0.3316062176165803,0.7217589610471472,0.27824103895285274,0.9745501109936919,0.933982831874522,39.29290221077733,15.147574917168711,-14.916729374087755,83.62569818191207,0.941808998989029,,,,,
False,78.0,2,1,random_iid,Random IID states,random_iid,True,38,-5822.115901828973,11828.231803657945,12128.399301037194,193,0.9608250413183983,0.8808290155440415,0.10562228942544974,0.1523807531614351,7.3949951220423635,8.41524776172763,0.47668393782383417,78.0,"1,0","[[0.8811680857992109, 0.11883191420078898], [0.13522659359426567, 0.8647734064057343]]","[0.5322655587009548, 0.4677344412990452]","{'method': 'random_iid', 'n_regimes': 2}",0.5233160621761658,0.47668393782383417,0.5322655587009548,0.4677344412990452,0.8811680857992109,0.8647734064057343,8.41524776172763,7.3949951220423635,-28.608420433013013,69.75677651958499,0.7334322699662345,,,,,
False,79.0,2,1,random_iid,Random IID states,random_iid,True,16,-5806.004305452021,11796.008610904042,12096.17610828329,193,0.9952669926323288,0.9896373056994818,0.012905644224888786,0.01861890892272434,27.009196453685885,122.59069926742086,0.29015544041450775,79.0,"0,1","[[0.9918427743215773, 0.00815722567842273], [0.037024426169610596, 0.9629755738303895]]","[0.8194571171089707, 0.18054288289102915]","{'method': 'random_iid', 'n_regimes': 2}",0.7098445595854922,0.29015544041450775,0.8194571171089707,0.18054288289102915,0.9918427743215773,0.9629755738303895,122.59069926742086,27.009196453685885,-18.22818958682177,104.6269058595403,0.9220167856517084,,,,,
