model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
MS-VAR,2021-05-01,2022-05-01,12,validation,,4510.278966417554,614.0219694143478,3723.378150235573,5297.179782599536,3306.818020649111,5713.739912185998,,
MS-VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4266.814096488634,614.0219694143478,3479.9132803066527,5053.714912670615,3063.353150720191,5470.275042257077,171.01180787482087,-7.3956674882034426
MS-VECM,2021-05-01,2021-08-01,3,validation,3543.508985941734,4467.440387695793,614.0219694143478,3680.5395715138116,5254.341203877775,3263.97944192735,5670.901333464237,613.1110741181824,-8.471061027519726
MS-VECM,2021-05-01,2021-11-01,6,validation,1588.37233054694,4812.249370460146,614.0219694143478,4025.348554278164,5599.150186642128,3608.7884246917024,6015.710316228589,2877.452256368828,-21.122456919318438
MS-VECM,2021-05-01,2022-05-01,12,validation,,5519.029596381063,614.0219694143478,4732.128780199082,6305.930412563044,4315.56865061262,6722.490542149506,,
LSTM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,5275.7612912475,,,,,,,
LSTM,2021-05-01,2021-08-01,3,validation,3543.508985941734,5526.055056813333,,,,,,,
LSTM,2021-05-01,2021-11-01,6,validation,1588.37233054694,5921.261699834463,,,,,,,
LSTM,2021-05-01,2022-05-01,12,validation,,6307.995434776975,,,,,,,
LocalLevelSV,2021-05-01,2021-06-01,1,validation,4060.0459080962846,5065.820186488399,577.8983079708137,4325.213705182596,5806.426667794201,3933.1603161389985,6198.480056837799,698.8728671269087,-8.792832718963838
LocalLevelSV,2021-05-01,2021-08-01,3,validation,3543.508985941734,5065.820186488399,831.4428495834813,4000.283300943492,6131.357072033305,3436.2221461014665,6695.41822687533,1075.1724476588172,-9.318248021743278
LocalLevelSV,2021-05-01,2021-11-01,6,validation,1588.37233054694,5065.820186488399,1107.8327259904606,3646.0754221333386,6485.564950843458,2894.5079426523253,7237.132430324472,2852.933584882117,-12.855649214451073
LocalLevelSV,2021-05-01,2022-05-01,12,validation,,5065.820186488399,1516.3395470933829,3122.5528660130776,7009.0875069637195,2093.849285851673,8037.791087125124,,
BoPIdentity,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4841.863004371764,,,,,,,
BoPIdentity,2021-05-01,2021-08-01,3,validation,3543.508985941734,4841.863004371764,,,,,,,
BoPIdentity,2021-05-01,2021-11-01,6,validation,1588.37233054694,4841.863004371764,,,,,,,
BoPIdentity,2021-05-01,2022-05-01,12,validation,,4841.863004371764,,,,,,,
Naive,2021-06-01,2021-07-01,1,validation,2805.884166609781,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,1689.7009723293895,-12.83625993670281
Naive,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,1791.3280213793064,-13.399153470032257
Naive,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,1357.2348079194708,-11.183524298906168
Naive,2021-06-01,2022-06-01,12,validation,,4841.863004371764,614.0219694143478,4054.9621881897824,5628.763820553746,3638.4020586033207,6045.323950140208,,
ARIMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,5027.983915698079,566.1073809365103,4302.488115392314,5753.479716003843,3918.4338376802525,6137.533993715905,1902.7190218116125,-14.961424235983804
ARIMA,2021-06-01,2021-09-01,3,validation,2704.1872990039246,5016.120359263559,842.110821328799,3936.9119178272513,6095.328800699867,3365.6134784677142,6666.627240059404,1838.3603635749416,-11.423467292963112
ARIMA,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4905.473399347443,1129.0379218706655,3458.553083014418,6352.393715680468,2692.599735301052,7118.347063393834,1186.3068800687433,-9.171705673070345
ARIMA,2021-06-01,2022-06-01,12,validation,,4919.761389606225,1567.4535253955573,2910.988870216519,6928.533908995931,1847.608932390678,7991.913846821772,,
VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,4982.838767716443,567.4764736182813,4255.588404540978,5710.089130891907,3870.605317350848,6095.072218082038,1856.8067449137131,-14.618362192027814
VECM,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4924.031998508509,567.4764736182813,4196.7816353330445,5651.282361683973,3811.798548142914,6036.265448874104,1899.692248722756,-14.911160097912177
VECM,2021-06-01,2021-12-01,6,validation,3139.2264604363068,4862.541461108577,567.4764736182813,4135.291097933113,5589.7918242840415,3750.3080107429823,5974.774911474172,1403.5310715844987,-11.871228032879612
VECM,2021-06-01,2022-06-01,12,validation,,4753.633205569073,567.4764736182813,4026.3828423936084,5480.883568744537,3641.399755203478,5865.8666559346675,,
BVAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,4950.36107933601,634.75955546835,4136.883977280898,5763.838181391123,3706.255211775424,6194.466946896597,1786.4715811455505,-13.079005926237077
BVAR,2021-06-01,2021-09-01,3,validation,2704.1872990039246,4890.430420354417,985.6021182113169,3627.3304827562356,6153.530357952599,2958.6857655739004,6822.175075134934,1639.3233068049676,-10.272353014713358
